fecha,campaña,tipo,concepto,cliente_proveedor,importe,moneda,vencimiento,estado,banco_caja,categoria_flujo
2024-06-21,2024,Ingreso,Venta Industria,Citromax SA,549516.3,ARS,2024-07-17,Pendiente,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Citromax SA,693267.84,ARS,2024-07-12,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Citromax SA,599316.21,ARS,2024-07-18,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Citromax SA,454402.22,ARS,2024-07-23,Pendiente,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Citromax SA,327231.16,ARS,2024-07-17,Cobrado,Banco BBVA,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,388803.74,ARS,2024-07-30,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,404986.32,ARS,2024-08-01,Cobrado,Banco BBVA,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,263289.59,ARS,2024-07-20,Pendiente,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,348073.73,ARS,2024-07-13,Cobrado,Banco BBVA,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,383908.34,ARS,2024-07-20,Pendiente,Caja Operativa,Operaciones
2024-06-21,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,440286.07,ARS,2024-07-24,Cobrado,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2526337.52,ARS,2024-07-04,Cobrado,Caja Operativa,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2213940.62,ARS,2024-07-15,Pendiente,Banco BBVA,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1462347.56,ARS,2024-07-09,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2432656.42,ARS,2024-07-01,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2604285.33,ARS,2024-07-05,Cobrado,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1511139.06,ARS,2024-07-03,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1667017.56,ARS,2024-07-12,Cobrado,Caja Operativa,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1417419.21,ARS,2024-07-14,Pendiente,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1614164.91,ARS,2024-07-15,Cobrado,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1447896.45,ARS,2024-07-12,Vencido,Banco BBVA,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,La Morenita SA,970426.94,ARS,2024-07-04,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1436502.21,ARS,2024-07-06,Cobrado,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,665340.17,ARS,2024-07-02,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2152850.34,ARS,2024-07-05,Pendiente,Caja Operativa,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1565721.76,ARS,2024-07-03,Cobrado,Banco Nación,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2008157.26,ARS,2024-07-04,Cobrado,Banco Galicia,Operaciones
2024-06-21,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,936740.04,ARS,2024-07-07,Cobrado,Banco Galicia,Operaciones
2024-06-25,2024,Ingreso,Adelanto exportación,Banco Nación - Prefinanciación,225972841.51,ARS,2024-07-25,Cobrado,Caja Operativa,Financiamiento
2024-06-28,2024,Egreso,Certificaciones,Certificaciones Global GAP,1403763.3,ARS,2024-07-06,Pagado,Banco Nación,Operaciones
2024-06-28,2024,Egreso,Comisiones,Promoción de Mercados SA,2617854.03,ARS,2024-07-13,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Control de calidad,TecnoPacking SRL,8759030.64,ARS,2024-07-12,Pagado,Banco BBVA,Operaciones
2024-06-28,2024,Egreso,Despacho aduana,Despachos del NOA,9339214.71,ARS,2024-07-13,Pagado,Banco Nación,Operaciones
2024-06-28,2024,Egreso,Energía,Energía Tucumán SA,10872529.74,ARS,2024-07-12,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Envases y embalajes,TecnoPacking SRL,6979566.27,ARS,2024-07-15,Pagado,Banco BBVA,Operaciones
2024-06-28,2024,Egreso,Fitosanitarios,Agroinsumos SA,9068626.95,ARS,2024-07-13,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Flete exportación,Transportes del Norte SA,7186282.57,ARS,2024-07-03,Vencido,Banco Nación,Operaciones
2024-06-28,2024,Egreso,Flete interno,FríoAndes Logística,12801106.84,ARS,2024-07-15,Pagado,Banco Nación,Operaciones
2024-06-28,2024,Egreso,Frigorífico,FríoAndes Logística,8618925.57,ARS,2024-07-11,Pendiente,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Gastos generales,Contaduría Castillo,911218.09,ARS,2024-07-08,Pagado,Caja Operativa,Impuestos
2024-06-28,2024,Egreso,Honorarios,DGR Tucumán,480925.04,ARS,2024-07-08,Pagado,Banco BBVA,Impuestos
2024-06-28,2024,Egreso,Impuestos,DGR Tucumán,1151947.63,ARS,2024-07-21,Pendiente,Banco BBVA,Operaciones
2024-06-28,2024,Egreso,Insumos agrícolas,Agroinsumos SA,8055643.47,ARS,2024-07-09,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Mano de obra cosecha,Cooperativa Citrícola,7807735.2,ARS,2024-07-12,Pagado,Banco Galicia,Operaciones
2024-06-28,2024,Egreso,Mano de obra empaque,Energía Tucumán SA,7869004.3,ARS,2024-07-09,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Mantenimiento líneas,Energía Tucumán SA,11388666.11,ARS,2024-07-04,Pagado,Banco BBVA,Operaciones
2024-06-28,2024,Egreso,Maquinaria,Agroinsumos SA,10687111.24,ARS,2024-07-14,Pagado,Banco Nación,Operaciones
2024-06-28,2024,Egreso,Promoción comercial,Broker Comercial Citrus,1315643.48,ARS,2024-07-06,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Riego,Cooperativa Citrícola,6253584.6,ARS,2024-07-11,Pagado,Banco Galicia,Operaciones
2024-06-28,2024,Egreso,Seguros,Contaduría Castillo,2053101.28,ARS,2024-07-23,Pagado,Caja Operativa,Operaciones
2024-06-28,2024,Egreso,Sueldos administración,Contaduría Castillo,2212891.41,ARS,2024-07-13,Pagado,Banco Nación,Operaciones
2024-06-28,2024,Egreso,Viajes comerciales,Broker Comercial Citrus,982111.92,ARS,2024-07-08,Pagado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Al Salam Trading,7029384.29,ARS,2024-07-16,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Al Salam Trading,1183129.88,ARS,2024-07-20,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Al Salam Trading,4714648.73,ARS,2024-08-07,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Al Salam Trading,5035806.47,ARS,2024-07-20,Pendiente,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Al Salam Trading,8202708.13,ARS,2024-07-17,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,5907388.94,ARS,2024-07-19,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,3330926.44,ARS,2024-07-17,Pendiente,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,9033417.89,ARS,2024-08-01,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,11206921.18,ARS,2024-08-06,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,255207.03,ARS,2024-08-07,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,8993393.65,ARS,2024-08-06,Pendiente,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,8451496.09,ARS,2024-08-06,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Citrus World Ltd,7740290.63,ARS,2024-08-06,Pendiente,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Fischer Import GmbH,6573915.54,ARS,2024-07-17,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Fischer Import GmbH,977478.57,ARS,2024-07-26,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Fischer Import GmbH,9283460.64,ARS,2024-07-20,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Fischer Import GmbH,7515135.26,ARS,2024-07-28,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Fischer Import GmbH,9104915.06,ARS,2024-07-21,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Fischer Import GmbH,4365542.04,ARS,2024-07-31,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Medifresh SA,2587651.46,ARS,2024-08-05,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Medifresh SA,7528141.64,ARS,2024-07-31,Pendiente,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Medifresh SA,3109359.05,ARS,2024-07-22,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Medifresh SA,4536625.19,ARS,2024-07-30,Pendiente,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Exportación,Medifresh SA,1200388.94,ARS,2024-07-17,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,574323.36,ARS,2024-07-27,Pendiente,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,350728.62,ARS,2024-08-03,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,266991.14,ARS,2024-08-11,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,523681.02,ARS,2024-08-10,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,369262.98,ARS,2024-07-31,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,385920.17,ARS,2024-07-30,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Citromax SA,457878.96,ARS,2024-08-10,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,392483.54,ARS,2024-07-25,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,521847.59,ARS,2024-07-24,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,490580.52,ARS,2024-08-08,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,354457.81,ARS,2024-08-04,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,266524.12,ARS,2024-07-30,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,591413.72,ARS,2024-08-01,Pendiente,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,589677.78,ARS,2024-07-24,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,495673.16,ARS,2024-07-18,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,430147.23,ARS,2024-08-01,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,302044.1,ARS,2024-07-23,Vencido,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1729714.86,ARS,2024-07-22,Vencido,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1704295.44,ARS,2024-07-16,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2325771.18,ARS,2024-07-12,Vencido,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,2388972.66,ARS,2024-07-18,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1305582.52,ARS,2024-07-22,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,2271264.05,ARS,2024-07-14,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1067600.11,ARS,2024-07-09,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1641392.43,ARS,2024-07-20,Cobrado,Banco Galicia,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2324957.24,ARS,2024-07-13,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1365423.02,ARS,2024-07-20,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,La Morenita SA,721290.6,ARS,2024-07-15,Cobrado,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1183412.02,ARS,2024-07-09,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1095746.28,ARS,2024-07-13,Vencido,Banco BBVA,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2268902.13,ARS,2024-07-12,Cobrado,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1551821.75,ARS,2024-07-09,Cobrado,Caja Operativa,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2997307.94,ARS,2024-07-11,Vencido,Banco Nación,Operaciones
2024-06-28,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1198226.4,ARS,2024-07-19,Vencido,Banco Galicia,Operaciones
2024-07-05,2024,Egreso,Certificaciones,Broker Comercial Citrus,1084997.75,ARS,2024-07-23,Pagado,Caja Operativa,Operaciones
2024-07-05,2024,Egreso,Comisiones,Broker Comercial Citrus,1231579.78,ARS,2024-07-19,Vencido,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Control de calidad,Envases del Tucumán,11043917.9,ARS,2024-07-15,Pagado,Banco BBVA,Operaciones
2024-07-05,2024,Egreso,Despacho aduana,FríoAndes Logística,14127319.04,ARS,2024-07-14,Pagado,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Energía,Energía Tucumán SA,6928883.91,ARS,2024-07-10,Pagado,Banco BBVA,Operaciones
2024-07-05,2024,Egreso,Envases y embalajes,Energía Tucumán SA,7007121.05,ARS,2024-07-19,Pagado,Caja Operativa,Operaciones
2024-07-05,2024,Egreso,Fitosanitarios,Agroinsumos SA,8163120.54,ARS,2024-07-19,Pagado,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Flete exportación,FríoAndes Logística,7420415.26,ARS,2024-07-14,Pagado,Banco BBVA,Operaciones
2024-07-05,2024,Egreso,Flete interno,Despachos del NOA,7744830.74,ARS,2024-07-20,Pagado,Caja Operativa,Operaciones
2024-07-05,2024,Egreso,Frigorífico,Transportes del Norte SA,5356658.04,ARS,2024-07-18,Pagado,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Gastos generales,AFIP,639197.77,ARS,2024-07-25,Pagado,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Honorarios,AFIP,2143382.18,ARS,2024-07-15,Pagado,Caja Operativa,Impuestos
2024-07-05,2024,Egreso,Impuestos,AFIP,935404.72,ARS,2024-07-15,Pagado,Banco Galicia,Impuestos
2024-07-05,2024,Egreso,Insumos agrícolas,Cooperativa Citrícola,6276304.43,ARS,2024-07-20,Pendiente,Banco Galicia,Operaciones
2024-07-05,2024,Egreso,Mano de obra cosecha,Agroinsumos SA,7294497.1,ARS,2024-07-23,Pagado,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Mano de obra empaque,Energía Tucumán SA,8503685.37,ARS,2024-07-17,Pagado,Banco Galicia,Operaciones
2024-07-05,2024,Egreso,Mantenimiento líneas,Envases del Tucumán,8554126.45,ARS,2024-07-10,Pagado,Caja Operativa,Operaciones
2024-07-05,2024,Egreso,Maquinaria,Servicios Rurales del NOA,9922255.04,ARS,2024-07-21,Pagado,Banco BBVA,Operaciones
2024-07-05,2024,Egreso,Promoción comercial,Broker Comercial Citrus,2263828.72,ARS,2024-07-23,Pagado,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Riego,Agroinsumos SA,7870166.78,ARS,2024-07-19,Vencido,Banco Nación,Operaciones
2024-07-05,2024,Egreso,Seguros,Contaduría Castillo,1933890.04,ARS,2024-07-28,Vencido,Banco BBVA,Impuestos
2024-07-05,2024,Egreso,Sueldos administración,AFIP,427366.9,ARS,2024-07-16,Pendiente,Banco BBVA,Impuestos
2024-07-05,2024,Egreso,Viajes comerciales,Promoción de Mercados SA,1037635.47,ARS,2024-07-22,Pagado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,6739690.26,ARS,2024-07-30,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,2737936.6,ARS,2024-08-11,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,6550827.89,ARS,2024-08-05,Pendiente,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,3299873.71,ARS,2024-07-27,Pendiente,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,3538993.5,ARS,2024-08-13,Pendiente,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,8724515.23,ARS,2024-08-01,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Al Salam Trading,52006.14,ARS,2024-07-26,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Citrus World Ltd,6731419.69,ARS,2024-08-06,Pendiente,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Citrus World Ltd,3198705.45,ARS,2024-08-13,Vencido,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Citrus World Ltd,1514870.0,ARS,2024-07-26,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Fischer Import GmbH,9403102.94,ARS,2024-08-13,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Fischer Import GmbH,4255734.35,ARS,2024-08-14,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Fischer Import GmbH,8944812.92,ARS,2024-08-05,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Fischer Import GmbH,4623948.78,ARS,2024-08-10,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,1551531.57,ARS,2024-08-03,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,8659083.72,ARS,2024-07-28,Cobrado,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,2358042.66,ARS,2024-08-07,Pendiente,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,5328375.6,ARS,2024-08-14,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,3259923.16,ARS,2024-08-14,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,7292687.87,ARS,2024-08-14,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,5709365.01,ARS,2024-08-06,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,6669678.35,ARS,2024-08-01,Pendiente,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,7189126.8,ARS,2024-07-24,Cobrado,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Exportación,Medifresh SA,7873630.29,ARS,2024-08-07,Cobrado,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,376554.41,ARS,2024-08-05,Pendiente,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,404466.23,ARS,2024-08-17,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,275133.75,ARS,2024-08-01,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,594018.34,ARS,2024-07-30,Pendiente,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,520065.84,ARS,2024-08-03,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,628141.08,ARS,2024-08-01,Vencido,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,416592.83,ARS,2024-07-30,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,510647.31,ARS,2024-08-14,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Citromax SA,341017.01,ARS,2024-08-19,Pendiente,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,411284.48,ARS,2024-07-29,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,417887.45,ARS,2024-08-08,Cobrado,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,475417.47,ARS,2024-07-26,Pendiente,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,428259.1,ARS,2024-07-29,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,355372.43,ARS,2024-07-31,Cobrado,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,289546.59,ARS,2024-07-31,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,680205.29,ARS,2024-08-08,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,460693.19,ARS,2024-08-17,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,959803.6,ARS,2024-07-17,Pendiente,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2453180.87,ARS,2024-07-29,Cobrado,Banco Nación,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1648973.78,ARS,2024-07-23,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1287738.26,ARS,2024-07-28,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1349190.96,ARS,2024-07-20,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,901163.01,ARS,2024-07-28,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,873690.12,ARS,2024-07-23,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1864153.06,ARS,2024-07-18,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1153153.07,ARS,2024-07-19,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1595757.76,ARS,2024-07-21,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1409522.81,ARS,2024-07-19,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,990780.66,ARS,2024-07-17,Cobrado,Banco Galicia,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1564474.7,ARS,2024-07-25,Pendiente,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2281600.27,ARS,2024-07-20,Cobrado,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2297579.61,ARS,2024-07-16,Cobrado,Banco BBVA,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1427566.68,ARS,2024-07-20,Pendiente,Caja Operativa,Operaciones
2024-07-05,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1176196.57,ARS,2024-07-29,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Certificaciones,Certificaciones Global GAP,1101921.55,ARS,2024-07-25,Pagado,Banco Galicia,Operaciones
2024-07-12,2024,Egreso,Comisiones,Broker Comercial Citrus,1522596.63,ARS,2024-07-28,Pagado,Caja Operativa,Operaciones
2024-07-12,2024,Egreso,Control de calidad,Envases del Tucumán,9724015.48,ARS,2024-07-20,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Despacho aduana,Transportes del Norte SA,9994394.51,ARS,2024-07-26,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Egreso,Energía,TecnoPacking SRL,9123289.58,ARS,2024-07-27,Pagado,Caja Operativa,Operaciones
2024-07-12,2024,Egreso,Envases y embalajes,Energía Tucumán SA,6193684.92,ARS,2024-07-25,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Egreso,Fitosanitarios,Cooperativa Citrícola,11803829.71,ARS,2024-07-19,Pagado,Banco BBVA,Operaciones
