fecha,campaña,finca,lote,centro_costo,tipo_costo,canal,importe,moneda
2024-09-06,2024,El Paraíso,EP-01,Administración,Impuestos,Retail Nacional,4330.23,ARS
2024-09-06,2024,El Paraíso,EP-01,Administración,Honorarios,Trader Golfo,10202.42,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Fitosanitarios,General,595015.98,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Fitosanitarios,Contrato Industria,42374.21,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Mano de obra cosecha,Distribuidor Regional,63041.93,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Fitosanitarios,Exportación Directa,177697.84,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Riego,Mercado Central,51007.1,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Mano de obra cosecha,Mercado Industrial,81875.33,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Maquinaria,Programa Retail UE,121329.47,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Mano de obra cosecha,Retail Nacional,43316.75,ARS
2024-09-06,2024,El Paraíso,EP-02,Campo,Maquinaria,Trader Golfo,211183.07,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Control de calidad,General,410041.88,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Control de calidad,Contrato Industria,80385.97,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Mantenimiento líneas,Distribuidor Regional,119593.66,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Mantenimiento líneas,Exportación Directa,337101.62,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Control de calidad,Mercado Central,96762.99,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Mantenimiento líneas,Mercado Industrial,155321.56,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Energía,Programa Retail UE,230168.03,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Energía,Retail Nacional,82174.02,ARS
2024-09-06,2024,El Paraíso,EP-02,Empaque,Mantenimiento líneas,Trader Golfo,400624.75,ARS
2024-09-06,2024,El Paraíso,EP-02,Logística,Despacho aduana,Exportación Directa,1108128.25,ARS
2024-09-06,2024,El Paraíso,EP-02,Comercial,Viajes comerciales,Exportación Directa,175544.69,ARS
2024-09-06,2024,El Paraíso,EP-02,Logística,Frigorífico,Contrato Industria,80724.85,ARS
2024-09-06,2024,El Paraíso,EP-02,Comercial,Certificaciones,Contrato Industria,2083.38,ARS
2024-09-06,2024,El Paraíso,EP-02,Logística,Flete exportación,Retail Nacional,130692.53,ARS
2024-09-06,2024,El Paraíso,EP-02,Comercial,Viajes comerciales,Retail Nacional,18394.19,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Seguros,General,260790.35,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Gastos generales,Contrato Industria,6993.14,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Impuestos,Distribuidor Regional,10404.0,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Impuestos,Exportación Directa,29326.01,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Honorarios,Mercado Central,8417.85,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Seguros,Mercado Industrial,13512.13,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Gastos generales,Programa Retail UE,20023.37,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Honorarios,Retail Nacional,7148.69,ARS
2024-09-06,2024,El Paraíso,EP-02,Administración,Seguros,Trader Golfo,34852.17,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Riego,General,389619.56,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Insumos agrícolas,Contrato Industria,45784.63,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Maquinaria,Distribuidor Regional,26364.49,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Riego,Exportación Directa,129282.84,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Fitosanitarios,Mercado Central,63546.74,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Fitosanitarios,Mercado Industrial,61007.15,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Riego,Programa Retail UE,72968.63,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Mano de obra cosecha,Retail Nacional,38580.12,ARS
2024-09-06,2024,El Paraíso,EP-03,Campo,Maquinaria,Trader Golfo,180479.85,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Mantenimiento líneas,General,215489.47,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Mano de obra empaque,Contrato Industria,49284.3,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Control de calidad,Distribuidor Regional,28379.73,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Envases y embalajes,Exportación Directa,139164.93,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Mantenimiento líneas,Mercado Central,68404.11,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Control de calidad,Mercado Industrial,65670.4,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Control de calidad,Programa Retail UE,78546.19,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Mantenimiento líneas,Retail Nacional,41529.1,ARS
2024-09-06,2024,El Paraíso,EP-03,Empaque,Mantenimiento líneas,Trader Golfo,194275.33,ARS
2024-09-06,2024,El Paraíso,EP-03,Logística,Flete exportación,Exportación Directa,601615.77,ARS
2024-09-06,2024,El Paraíso,EP-03,Comercial,Promoción comercial,Exportación Directa,126222.7,ARS
2024-09-06,2024,El Paraíso,EP-03,Logística,Flete exportación,Contrato Industria,40936.27,ARS
2024-09-06,2024,El Paraíso,EP-03,Comercial,Comisiones,Contrato Industria,1734.05,ARS
2024-09-06,2024,El Paraíso,EP-03,Logística,Despacho aduana,Retail Nacional,106465.09,ARS
2024-09-06,2024,El Paraíso,EP-03,Comercial,Comisiones,Retail Nacional,9281.53,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Sueldos administración,General,238994.61,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Impuestos,Contrato Industria,9046.88,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Honorarios,Distribuidor Regional,5209.53,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Seguros,Exportación Directa,25545.82,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Impuestos,Mercado Central,12556.6,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Gastos generales,Mercado Industrial,12054.79,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Seguros,Programa Retail UE,14418.34,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Honorarios,Retail Nacional,7623.29,ARS
2024-09-06,2024,El Paraíso,EP-03,Administración,Sueldos administración,Trader Golfo,35662.16,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Maquinaria,General,273848.47,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Mano de obra cosecha,Contrato Industria,53459.12,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Mano de obra cosecha,Distribuidor Regional,23259.17,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Insumos agrícolas,Exportación Directa,78380.0,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Insumos agrícolas,Mercado Central,26679.03,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Maquinaria,Mercado Industrial,43521.09,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Riego,Programa Retail UE,93663.71,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Insumos agrícolas,Retail Nacional,48757.68,ARS
2024-09-06,2024,El Paraíso,EP-04,Campo,Riego,Trader Golfo,89804.02,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Envases y embalajes,General,141301.91,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Mantenimiento líneas,Contrato Industria,70325.77,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Energía,Distribuidor Regional,30597.57,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Mantenimiento líneas,Exportación Directa,103109.32,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Energía,Mercado Central,35096.42,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Envases y embalajes,Mercado Industrial,57252.24,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Envases y embalajes,Programa Retail UE,123215.13,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Envases y embalajes,Retail Nacional,64141.0,ARS
2024-09-06,2024,El Paraíso,EP-04,Empaque,Energía,Trader Golfo,118137.69,ARS
2024-09-06,2024,El Paraíso,EP-04,Logística,Frigorífico,Exportación Directa,431632.44,ARS
2024-09-06,2024,El Paraíso,EP-04,Comercial,Viajes comerciales,Exportación Directa,71763.53,ARS
2024-09-06,2024,El Paraíso,EP-04,Logística,Frigorífico,Contrato Industria,51420.73,ARS
2024-09-06,2024,El Paraíso,EP-04,Comercial,Viajes comerciales,Contrato Industria,2019.36,ARS
2024-09-06,2024,El Paraíso,EP-04,Logística,Despacho aduana,Distribuidor Regional,69565.29,ARS
2024-09-06,2024,El Paraíso,EP-04,Comercial,Comisiones,Distribuidor Regional,7647.38,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Impuestos,General,209005.6,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Impuestos,Contrato Industria,10086.41,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Gastos generales,Distribuidor Regional,4388.43,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Honorarios,Exportación Directa,14788.37,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Honorarios,Mercado Central,5033.67,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Sueldos administración,Mercado Industrial,8211.35,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Sueldos administración,Programa Retail UE,17672.02,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Gastos generales,Retail Nacional,9199.37,ARS
2024-09-06,2024,El Paraíso,EP-04,Administración,Gastos generales,Trader Golfo,16943.8,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Maquinaria,General,570696.51,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Riego,Contrato Industria,79665.63,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Maquinaria,Distribuidor Regional,61826.16,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Fitosanitarios,Exportación Directa,181713.99,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Mano de obra cosecha,Mercado Central,99160.27,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Maquinaria,Mercado Industrial,66868.37,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Insumos agrícolas,Programa Retail UE,268390.72,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Mano de obra cosecha,Retail Nacional,66628.36,ARS
2024-09-06,2024,La Esperanza,LE-01,Campo,Fitosanitarios,Trader Golfo,148057.72,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,General,416703.56,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Contrato Industria,114722.17,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Energía,Distribuidor Regional,89032.51,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Control de calidad,Exportación Directa,261676.51,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Mercado Central,142795.36,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Envases y embalajes,Mercado Industrial,96293.54,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Envases y embalajes,Programa Retail UE,386494.99,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Retail Nacional,95947.91,ARS
2024-09-06,2024,La Esperanza,LE-01,Empaque,Control de calidad,Trader Golfo,213209.93,ARS
2024-09-06,2024,La Esperanza,LE-01,Logística,Despacho aduana,Exportación Directa,1176481.73,ARS
2024-09-06,2024,La Esperanza,LE-01,Comercial,Viajes comerciales,Exportación Directa,194323.25,ARS
2024-09-06,2024,La Esperanza,LE-01,Logística,Frigorífico,Contrato Industria,44939.27,ARS
2024-09-06,2024,La Esperanza,LE-01,Comercial,Comisiones,Contrato Industria,2564.12,ARS
2024-09-06,2024,La Esperanza,LE-01,Logística,Flete interno,Distribuidor Regional,194455.6,ARS
2024-09-06,2024,La Esperanza,LE-01,Comercial,Promoción comercial,Distribuidor Regional,26142.31,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Sueldos administración,General,251264.9,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Seguros,Contrato Industria,8253.3,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Gastos generales,Distribuidor Regional,6405.14,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Gastos generales,Exportación Directa,18825.43,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Sueldos administración,Mercado Central,10272.93,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Sueldos administración,Mercado Industrial,6927.51,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Seguros,Programa Retail UE,27805.07,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Sueldos administración,Retail Nacional,6902.65,ARS
2024-09-06,2024,La Esperanza,LE-01,Administración,Gastos generales,Trader Golfo,15338.66,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Mano de obra cosecha,General,672085.27,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Mano de obra cosecha,Contrato Industria,60557.59,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Insumos agrícolas,Distribuidor Regional,79903.97,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Maquinaria,Exportación Directa,235605.35,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Mano de obra cosecha,Mercado Central,65393.64,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Fitosanitarios,Mercado Industrial,135598.37,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Riego,Programa Retail UE,189935.85,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Insumos agrícolas,Retail Nacional,107712.09,ARS
2024-09-06,2024,La Esperanza,LE-02,Campo,Fitosanitarios,Trader Golfo,312190.84,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Envases y embalajes,General,446126.42,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Envases y embalajes,Contrato Industria,69229.78,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Mantenimiento líneas,Distribuidor Regional,91346.68,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Envases y embalajes,Exportación Directa,269345.37,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Control de calidad,Mercado Central,74758.38,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Mano de obra empaque,Mercado Industrial,155016.83,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Control de calidad,Programa Retail UE,217135.75,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Mano de obra empaque,Retail Nacional,123137.08,ARS
2024-09-06,2024,La Esperanza,LE-02,Empaque,Energía,Trader Golfo,356898.35,ARS
2024-09-06,2024,La Esperanza,LE-02,Logística,Frigorífico,Trader Golfo,1264974.97,ARS
2024-09-06,2024,La Esperanza,LE-02,Comercial,Comisiones,Trader Golfo,284142.03,ARS
2024-09-06,2024,La Esperanza,LE-02,Logística,Frigorífico,Mercado Industrial,53953.92,ARS
2024-09-06,2024,La Esperanza,LE-02,Comercial,Certificaciones,Mercado Industrial,2528.76,ARS
2024-09-06,2024,La Esperanza,LE-02,Logística,Flete interno,Retail Nacional,186046.42,ARS
2024-09-06,2024,La Esperanza,LE-02,Comercial,Certificaciones,Retail Nacional,21885.06,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Sueldos administración,General,396554.92,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Sueldos administración,Contrato Industria,8003.55,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Honorarios,Distribuidor Regional,10560.45,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Sueldos administración,Exportación Directa,31138.6,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Gastos generales,Mercado Central,8642.7,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Seguros,Mercado Industrial,17921.25,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Honorarios,Programa Retail UE,25102.73,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Gastos generales,Retail Nacional,14235.69,ARS
2024-09-06,2024,La Esperanza,LE-02,Administración,Sueldos administración,Trader Golfo,41260.46,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Fitosanitarios,General,395575.43,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Fitosanitarios,Contrato Industria,68245.84,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Maquinaria,Distribuidor Regional,32678.87,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Insumos agrícolas,Exportación Directa,153776.16,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Maquinaria,Mercado Central,52852.29,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Maquinaria,Mercado Industrial,51146.04,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Riego,Programa Retail UE,111950.11,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Fitosanitarios,Retail Nacional,62329.87,ARS
2024-09-06,2024,La Esperanza,LE-03,Campo,Maquinaria,Trader Golfo,111023.28,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Mano de obra empaque,General,291634.61,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Envases y embalajes,Contrato Industria,97006.76,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Envases y embalajes,Distribuidor Regional,46450.77,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Mantenimiento líneas,Exportación Directa,218582.23,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Energía,Mercado Central,75125.9,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Envases y embalajes,Mercado Industrial,72700.58,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Control de calidad,Programa Retail UE,159129.38,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Mantenimiento líneas,Retail Nacional,88597.62,ARS
2024-09-06,2024,La Esperanza,LE-03,Empaque,Envases y embalajes,Trader Golfo,157811.95,ARS
2024-09-06,2024,La Esperanza,LE-03,Logística,Flete interno,Programa Retail UE,825217.76,ARS
2024-09-06,2024,La Esperanza,LE-03,Comercial,Viajes comerciales,Programa Retail UE,127950.17,ARS
2024-09-06,2024,La Esperanza,LE-03,Logística,Despacho aduana,Mercado Industrial,58087.7,ARS
2024-09-06,2024,La Esperanza,LE-03,Comercial,Comisiones,Mercado Industrial,3106.34,ARS
2024-09-06,2024,La Esperanza,LE-03,Logística,Frigorífico,Mercado Central,136592.56,ARS
2024-09-06,2024,La Esperanza,LE-03,Comercial,Certificaciones,Mercado Central,17155.84,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Honorarios,General,263804.99,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Gastos generales,Contrato Industria,12357.83,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Gastos generales,Distribuidor Regional,5917.43,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Impuestos,Exportación Directa,27845.5,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Gastos generales,Mercado Central,9570.4,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Honorarios,Mercado Industrial,9261.43,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Honorarios,Programa Retail UE,20271.72,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Gastos generales,Retail Nacional,11286.58,ARS
2024-09-06,2024,La Esperanza,LE-03,Administración,Gastos generales,Trader Golfo,20103.89,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Fitosanitarios,General,544989.11,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Riego,Contrato Industria,80406.98,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Mano de obra cosecha,Distribuidor Regional,55555.11,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Mano de obra cosecha,Exportación Directa,133811.53,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Riego,Mercado Central,41077.04,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Mano de obra cosecha,Mercado Industrial,71398.83,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Insumos agrícolas,Programa Retail UE,158115.67,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Maquinaria,Retail Nacional,58889.15,ARS
2024-09-06,2024,La Esperanza,LE-04,Campo,Riego,Trader Golfo,140797.49,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Energía,General,406383.62,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Energía,Contrato Industria,122238.81,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Mano de obra empaque,Distribuidor Regional,84457.73,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Energía,Exportación Directa,203427.15,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Envases y embalajes,Mercado Central,62447.42,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Mano de obra empaque,Mercado Industrial,108544.17,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Control de calidad,Programa Retail UE,240375.55,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Energía,Retail Nacional,89526.31,ARS
2024-09-06,2024,La Esperanza,LE-04,Empaque,Mano de obra empaque,Trader Golfo,214047.56,ARS
2024-09-06,2024,La Esperanza,LE-04,Logística,Despacho aduana,Trader Golfo,732952.44,ARS
2024-09-06,2024,La Esperanza,LE-04,Comercial,Certificaciones,Trader Golfo,136851.88,ARS
2024-09-06,2024,La Esperanza,LE-04,Logística,Flete exportación,Mercado Industrial,70172.22,ARS
2024-09-06,2024,La Esperanza,LE-04,Comercial,Comisiones,Mercado Industrial,3178.01,ARS
2024-09-06,2024,La Esperanza,LE-04,Logística,Flete exportación,Distribuidor Regional,120730.49,ARS
2024-09-06,2024,La Esperanza,LE-04,Comercial,Viajes comerciales,Distribuidor Regional,12866.47,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Honorarios,General,263718.99,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Sueldos administración,Contrato Industria,14108.49,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Sueldos administración,Distribuidor Regional,9747.9,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Gastos generales,Exportación Directa,23479.04,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Sueldos administración,Mercado Central,7207.52,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Gastos generales,Mercado Industrial,12527.89,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Honorarios,Programa Retail UE,27743.53,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Impuestos,Retail Nacional,10332.9,ARS
2024-09-06,2024,La Esperanza,LE-04,Administración,Impuestos,Trader Golfo,24704.82,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Mano de obra cosecha,General,560326.28,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Riego,Contrato Industria,75564.24,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Fitosanitarios,Distribuidor Regional,77399.39,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Fitosanitarios,Exportación Directa,201027.73,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Fitosanitarios,Mercado Central,88010.05,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Riego,Mercado Industrial,83904.99,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Maquinaria,Programa Retail UE,156977.77,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Insumos agrícolas,Retail Nacional,46735.81,ARS
2024-09-06,2024,Los Álamos,LA-01,Campo,Fitosanitarios,Trader Golfo,208266.98,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Energía,General,279072.81,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Mano de obra empaque,Contrato Industria,91462.06,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Energía,Distribuidor Regional,93683.31,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Mantenimiento líneas,Exportación Directa,243321.59,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Envases y embalajes,Mercado Central,106526.33,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Mantenimiento líneas,Mercado Industrial,101557.61,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Mano de obra empaque,Programa Retail UE,190004.03,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Control de calidad,Retail Nacional,56568.47,ARS
2024-09-06,2024,Los Álamos,LA-01,Empaque,Mantenimiento líneas,Trader Golfo,252083.88,ARS
2024-09-06,2024,Los Álamos,LA-01,Logística,Despacho aduana,Programa Retail UE,868030.52,ARS
2024-09-06,2024,Los Álamos,LA-01,Comercial,Viajes comerciales,Programa Retail UE,178451.33,ARS
2024-09-06,2024,Los Álamos,LA-01,Logística,Flete interno,Contrato Industria,67854.3,ARS
2024-09-06,2024,Los Álamos,LA-01,Comercial,Comisiones,Contrato Industria,2987.07,ARS
2024-09-06,2024,Los Álamos,LA-01,Logística,Flete exportación,Retail Nacional,197363.95,ARS
2024-09-06,2024,Los Álamos,LA-01,Comercial,Promoción comercial,Retail Nacional,23527.79,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Gastos generales,General,251143.78,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Impuestos,Contrato Industria,8293.61,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Gastos generales,Distribuidor Regional,8495.02,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Sueldos administración,Exportación Directa,22063.94,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Honorarios,Mercado Central,9659.6,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Honorarios,Mercado Industrial,9209.05,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Impuestos,Programa Retail UE,17229.2,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Honorarios,Retail Nacional,5129.52,ARS
2024-09-06,2024,Los Álamos,LA-01,Administración,Sueldos administración,Trader Golfo,22858.49,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Insumos agrícolas,General,437580.94,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Maquinaria,Contrato Industria,67426.81,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Maquinaria,Distribuidor Regional,49363.12,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Maquinaria,Exportación Directa,149334.28,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Mano de obra cosecha,Mercado Central,46839.01,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Riego,Mercado Industrial,72127.96,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Mano de obra cosecha,Programa Retail UE,115369.4,ARS
2024-09-06,2024,Los Álamos,LA-02,Campo,Mano de obra cosecha,Retail Nacional,52175.08,ARS
