fecha,campaña,finca,lote,variedad,kg_ingresados,kg_exportables,kg_industria,kg_descarte,calibre,calidad,turno,linea,cajas_producidas,horas_operativas,costo_empaque,rendimiento_exportable_pct
2023-03-08,2023,Río Ancho,RA-02,Lisbon,11661.0,7596.0,1898.0,2167.0,3,Segunda,Tarde,Línea 2,422.0,5.3,954.62,65.1
2023-03-15,2023,Río Ancho,RA-02,Lisbon,12804.0,8133.0,2191.0,2480.0,5,Segunda,Noche,Línea 3,452.0,5.7,863.03,63.5
2023-03-22,2023,Río Ancho,RA-02,Lisbon,11770.0,7799.0,2061.0,1910.0,6,Primera,Tarde,Línea 3,433.0,4.5,927.3,66.3
2023-03-29,2023,Río Ancho,RA-02,Lisbon,11801.0,7079.0,2281.0,2441.0,6,Extra,Tarde,Línea 3,393.0,4.5,821.32,60.0
2023-04-05,2023,Río Ancho,RA-02,Lisbon,34368.0,22724.0,6698.0,4946.0,4,Segunda,Mañana,Línea 3,1262.0,11.2,2073.66,66.1
2023-04-12,2023,Río Ancho,RA-02,Lisbon,30024.0,18446.0,5119.0,6459.0,7,Primera,Tarde,Línea 1,1025.0,10.9,1910.55,61.4
2023-04-19,2023,Río Ancho,RA-02,Lisbon,27551.0,17313.0,4823.0,5415.0,4,Primera,Mañana,Línea 1,962.0,11.9,1721.69,62.8
2023-04-26,2023,Río Ancho,RA-02,Lisbon,26584.0,16888.0,4791.0,4905.0,5,Primera,Noche,Línea 2,938.0,10.1,2100.71,63.5
2023-05-03,2023,Río Ancho,RA-02,Lisbon,47345.0,31198.0,9188.0,6959.0,6,Primera,Tarde,Línea 2,1733.0,21.6,3084.22,65.9
2023-05-10,2023,Río Ancho,RA-02,Lisbon,45583.0,30504.0,7258.0,7821.0,5,Primera,Tarde,Línea 2,1695.0,15.5,2777.83,66.9
2023-05-17,2023,Río Ancho,RA-02,Lisbon,46678.0,32167.0,7845.0,6666.0,6,Primera,Noche,Línea 3,1787.0,22.0,3777.69,68.9
2023-05-24,2023,Río Ancho,RA-02,Lisbon,40259.0,26784.0,6468.0,7007.0,4,Extra,Tarde,Línea 3,1488.0,13.3,2347.8,66.5
2023-05-31,2023,Río Ancho,RA-02,Lisbon,39256.0,25949.0,6549.0,6758.0,3,Segunda,Noche,Línea 1,1442.0,15.5,2647.41,66.1
2023-06-07,2023,Río Ancho,RA-02,Lisbon,42515.0,28176.0,7754.0,6585.0,7,Primera,Mañana,Línea 1,1565.0,18.5,2782.5,66.3
2023-06-14,2023,Río Ancho,RA-02,Lisbon,47472.0,33456.0,7002.0,7014.0,6,Primera,Noche,Línea 3,1859.0,18.6,2853.01,70.5
2023-06-21,2023,Río Ancho,RA-02,Lisbon,23657.0,16974.0,3505.0,3178.0,7,Primera,Noche,Línea 2,943.0,8.1,1913.55,71.8
2023-06-21,2023,Río Ancho,RA-02,Lisbon,27347.0,19114.0,4069.0,4164.0,6,Segunda,Mañana,Línea 3,1062.0,9.8,1657.46,69.9
2023-06-28,2023,Río Ancho,RA-02,Lisbon,43256.0,29485.0,7024.0,6747.0,7,Segunda,Mañana,Línea 2,1638.0,15.9,2708.19,68.2
2023-06-28,2023,Río Ancho,RA-02,Lisbon,4831.0,3343.0,858.0,630.0,3,Segunda,Tarde,Línea 1,186.0,4.5,319.01,69.2
2023-07-05,2023,Río Ancho,RA-02,Lisbon,13062.0,9229.0,1915.0,1918.0,6,Extra,Mañana,Línea 1,513.0,5.0,1012.9,70.7
2023-07-05,2023,Río Ancho,RA-02,Lisbon,35242.0,23896.0,5615.0,5731.0,7,Primera,Tarde,Línea 2,1328.0,14.8,2587.72,67.8
2023-07-12,2023,Río Ancho,RA-02,Lisbon,23905.0,16173.0,4381.0,3351.0,5,Segunda,Mañana,Línea 2,898.0,10.4,1655.59,67.7
2023-07-12,2023,Río Ancho,RA-02,Lisbon,31220.0,21130.0,5544.0,4546.0,3,Extra,Noche,Línea 1,1174.0,14.9,2327.8,67.7
2023-07-19,2023,Río Ancho,RA-02,Lisbon,46999.0,33136.0,7782.0,6081.0,2,Primera,Tarde,Línea 1,1841.0,21.0,3162.25,70.5
2023-07-26,2023,Río Ancho,RA-02,Lisbon,16969.0,11621.0,2589.0,2759.0,4,Extra,Tarde,Línea 2,646.0,7.2,1361.35,68.5
2023-07-26,2023,Río Ancho,RA-02,Lisbon,32453.0,22055.0,6100.0,4298.0,5,Primera,Mañana,Línea 3,1225.0,14.2,2459.86,68.0
2023-08-02,2023,Río Ancho,RA-02,Lisbon,42891.0,30437.0,6328.0,6126.0,2,Primera,Tarde,Línea 1,1691.0,20.0,3431.1,71.0
2023-08-09,2023,Río Ancho,RA-02,Lisbon,38342.0,28042.0,6256.0,4044.0,3,Segunda,Mañana,Línea 3,1558.0,17.0,3099.93,73.1
2023-08-16,2023,Río Ancho,RA-02,Lisbon,40992.0,27259.0,6685.0,7048.0,5,Primera,Noche,Línea 2,1514.0,14.1,3281.86,66.5
2023-08-23,2023,Río Ancho,RA-02,Lisbon,43816.0,27571.0,8934.0,7311.0,4,Segunda,Noche,Línea 3,1532.0,16.0,3055.6,62.9
2023-08-30,2023,Río Ancho,RA-02,Lisbon,44839.0,31783.0,7732.0,5324.0,4,Primera,Mañana,Línea 3,1766.0,19.3,3067.38,70.9
2023-09-06,2023,Río Ancho,RA-02,Lisbon,23718.0,15629.0,4452.0,3637.0,6,Segunda,Tarde,Línea 2,868.0,7.5,1730.4,65.9
2023-09-13,2023,Río Ancho,RA-02,Lisbon,29851.0,19125.0,4891.0,5835.0,5,Extra,Mañana,Línea 3,1062.0,11.3,2214.05,64.1
2023-09-20,2023,Río Ancho,RA-02,Lisbon,26433.0,17878.0,4352.0,4203.0,5,Primera,Mañana,Línea 2,993.0,9.6,1651.38,67.6
2023-09-27,2023,Río Ancho,RA-02,Lisbon,24592.0,15558.0,4778.0,4256.0,4,Primera,Mañana,Línea 3,864.0,8.9,1553.84,63.3
2023-10-04,2023,Río Ancho,RA-02,Lisbon,12050.0,7179.0,2584.0,2287.0,5,Segunda,Mañana,Línea 3,399.0,4.5,836.3,59.6
2023-10-11,2023,Río Ancho,RA-02,Lisbon,13938.0,8274.0,2714.0,2950.0,3,Primera,Mañana,Línea 2,460.0,5.5,877.31,59.4
2023-10-18,2023,Río Ancho,RA-02,Lisbon,12172.0,7792.0,2447.0,1933.0,7,Segunda,Mañana,Línea 1,433.0,4.9,899.75,64.0
2023-10-25,2023,Río Ancho,RA-02,Lisbon,11578.0,7304.0,2188.0,2086.0,4,Primera,Mañana,Línea 2,406.0,4.5,885.42,63.1
2023-11-01,2023,Río Ancho,RA-02,Lisbon,4304.0,2505.0,836.0,963.0,6,Extra,Tarde,Línea 1,139.0,4.5,256.7,58.2
2023-11-08,2023,Río Ancho,RA-02,Lisbon,3820.0,2388.0,728.0,704.0,3,Primera,Tarde,Línea 1,133.0,4.5,264.96,62.5
2023-11-15,2023,Río Ancho,RA-02,Lisbon,3618.0,2121.0,774.0,723.0,6,Primera,Noche,Línea 3,118.0,4.5,277.29,58.6
2023-11-22,2023,Río Ancho,RA-02,Lisbon,3684.0,2099.0,784.0,801.0,5,Primera,Mañana,Línea 2,117.0,4.5,269.84,57.0
2023-11-29,2023,Río Ancho,RA-02,Lisbon,3682.0,2186.0,657.0,839.0,4,Segunda,Mañana,Línea 1,121.0,4.5,263.02,59.4
2023-03-01,2023,Río Ancho,RA-03,Génova,6628.0,3577.0,1477.0,1574.0,7,Primera,Noche,Línea 2,199.0,4.5,468.35,54.0
2023-03-08,2023,Río Ancho,RA-03,Génova,7012.0,3667.0,1602.0,1743.0,7,Segunda,Tarde,Línea 2,204.0,4.5,457.65,52.3
2023-03-15,2023,Río Ancho,RA-03,Génova,6030.0,3015.0,1339.0,1676.0,7,Segunda,Noche,Línea 2,168.0,4.5,490.09,50.0
2023-03-22,2023,Río Ancho,RA-03,Génova,6069.0,3239.0,1375.0,1455.0,5,Segunda,Mañana,Línea 2,180.0,4.5,379.97,53.4
2023-03-29,2023,Río Ancho,RA-03,Génova,5769.0,2993.0,1280.0,1496.0,5,Primera,Mañana,Línea 3,166.0,4.5,406.5,51.9
2023-04-05,2023,Río Ancho,RA-03,Génova,16712.0,10487.0,2898.0,3327.0,5,Segunda,Noche,Línea 2,583.0,7.2,1144.27,62.8
2023-04-12,2023,Río Ancho,RA-03,Génova,17316.0,9976.0,3400.0,3940.0,4,Extra,Noche,Línea 3,554.0,4.8,1387.76,57.6
2023-04-19,2023,Río Ancho,RA-03,Génova,16757.0,8755.0,3839.0,4163.0,4,Primera,Noche,Línea 3,486.0,6.1,1162.84,52.2
2023-04-26,2023,Río Ancho,RA-03,Génova,16271.0,9205.0,3505.0,3561.0,6,Primera,Mañana,Línea 1,511.0,5.2,977.07,56.6
2023-05-03,2023,Río Ancho,RA-03,Génova,24071.0,13967.0,4951.0,5153.0,5,Segunda,Tarde,Línea 3,776.0,8.9,1675.44,58.0
2023-05-10,2023,Río Ancho,RA-03,Génova,26813.0,15260.0,5493.0,6060.0,7,Primera,Noche,Línea 2,848.0,7.8,1595.02,56.9
2023-05-17,2023,Río Ancho,RA-03,Génova,24762.0,14158.0,4588.0,6016.0,7,Segunda,Tarde,Línea 1,787.0,9.8,1931.93,57.2
2023-05-24,2023,Río Ancho,RA-03,Génova,26034.0,16048.0,4687.0,5299.0,6,Primera,Mañana,Línea 3,892.0,9.4,1534.92,61.6
2023-05-31,2023,Río Ancho,RA-03,Génova,27156.0,15796.0,5526.0,5834.0,5,Segunda,Tarde,Línea 3,878.0,9.6,1780.69,58.2
2023-06-07,2023,Río Ancho,RA-03,Génova,33063.0,19852.0,7053.0,6158.0,7,Primera,Noche,Línea 1,1103.0,9.4,2604.1,60.0
2023-06-14,2023,Río Ancho,RA-03,Génova,27010.0,15850.0,5143.0,6017.0,7,Segunda,Noche,Línea 2,881.0,8.5,1861.95,58.7
2023-06-21,2023,Río Ancho,RA-03,Génova,34076.0,19454.0,7534.0,7088.0,4,Segunda,Mañana,Línea 1,1081.0,13.5,2373.57,57.1
2023-06-28,2023,Río Ancho,RA-03,Génova,32482.0,18389.0,6740.0,7353.0,2,Primera,Mañana,Línea 3,1022.0,11.6,2151.56,56.6
2023-07-05,2023,Río Ancho,RA-03,Génova,28459.0,16264.0,5253.0,6942.0,6,Segunda,Noche,Línea 3,904.0,7.8,1908.11,57.1
2023-07-12,2023,Río Ancho,RA-03,Génova,36102.0,21512.0,7345.0,7245.0,5,Extra,Tarde,Línea 1,1195.0,10.4,2592.7,59.6
2023-07-19,2023,Río Ancho,RA-03,Génova,36559.0,21294.0,7882.0,7383.0,2,Segunda,Tarde,Línea 2,1183.0,11.4,2909.44,58.2
2023-07-26,2023,Río Ancho,RA-03,Génova,28260.0,17823.0,5013.0,5424.0,2,Segunda,Tarde,Línea 1,990.0,11.5,2255.48,63.1
2023-08-02,2023,Río Ancho,RA-03,Génova,26094.0,14564.0,5700.0,5830.0,3,Extra,Mañana,Línea 1,809.0,8.3,1654.85,55.8
2023-08-09,2023,Río Ancho,RA-03,Génova,30489.0,17275.0,6053.0,7161.0,6,Primera,Mañana,Línea 2,960.0,9.9,1876.63,56.7
2023-08-16,2023,Río Ancho,RA-03,Génova,30008.0,17217.0,6421.0,6370.0,3,Segunda,Tarde,Línea 1,956.0,10.1,2147.67,57.4
2023-08-23,2023,Río Ancho,RA-03,Génova,25328.0,14487.0,5106.0,5735.0,7,Primera,Tarde,Línea 1,805.0,7.3,2007.14,57.2
2023-08-30,2023,Río Ancho,RA-03,Génova,25534.0,14704.0,5508.0,5322.0,6,Segunda,Noche,Línea 1,817.0,9.8,2054.2,57.6
2023-09-06,2023,Río Ancho,RA-03,Génova,18146.0,10489.0,3791.0,3866.0,5,Primera,Tarde,Línea 3,583.0,6.3,1461.05,57.8
2023-09-13,2023,Río Ancho,RA-03,Génova,18785.0,10979.0,4075.0,3731.0,2,Primera,Tarde,Línea 2,610.0,7.1,1449.3,58.4
2023-09-20,2023,Río Ancho,RA-03,Génova,19535.0,11296.0,3853.0,4386.0,6,Primera,Noche,Línea 1,628.0,7.0,1275.79,57.8
2023-09-27,2023,Río Ancho,RA-03,Génova,18137.0,10688.0,3548.0,3901.0,7,Segunda,Mañana,Línea 3,594.0,5.3,1130.58,58.9
2023-10-04,2023,Río Ancho,RA-03,Génova,8498.0,4391.0,1823.0,2284.0,7,Primera,Mañana,Línea 1,244.0,4.5,573.19,51.7
2023-10-11,2023,Río Ancho,RA-03,Génova,9225.0,4686.0,1906.0,2633.0,6,Primera,Tarde,Línea 3,260.0,4.5,640.06,50.8
2023-10-18,2023,Río Ancho,RA-03,Génova,7411.0,4059.0,1538.0,1814.0,2,Segunda,Mañana,Línea 1,226.0,4.5,533.59,54.8
2023-10-25,2023,Río Ancho,RA-03,Génova,7961.0,4547.0,1599.0,1815.0,5,Segunda,Tarde,Línea 2,253.0,4.5,540.21,57.1
2023-11-01,2023,Río Ancho,RA-03,Génova,3168.0,1695.0,707.0,766.0,7,Primera,Tarde,Línea 3,94.0,4.5,186.66,53.5
2023-11-08,2023,Río Ancho,RA-03,Génova,3328.0,1703.0,797.0,828.0,6,Primera,Noche,Línea 2,95.0,4.5,239.52,51.2
2023-11-15,2023,Río Ancho,RA-03,Génova,2990.0,1495.0,673.0,822.0,5,Segunda,Noche,Línea 3,83.0,4.5,201.12,50.0
2023-11-22,2023,Río Ancho,RA-03,Génova,3007.0,1504.0,688.0,815.0,6,Primera,Noche,Línea 1,84.0,4.5,237.75,50.0
2023-11-29,2023,Río Ancho,RA-03,Génova,2631.0,1340.0,595.0,696.0,3,Primera,Mañana,Línea 3,74.0,4.5,213.96,50.9
2023-03-01,2023,San Cayetano,SC-01,Eureka,13041.0,9437.0,1923.0,1681.0,6,Segunda,Tarde,Línea 2,524.0,6.1,796.78,72.4
2023-03-08,2023,San Cayetano,SC-01,Eureka,12114.0,8390.0,1987.0,1737.0,2,Primera,Noche,Línea 2,466.0,5.4,750.93,69.3
2023-03-15,2023,San Cayetano,SC-01,Eureka,12024.0,7957.0,2293.0,1774.0,3,Primera,Mañana,Línea 1,442.0,4.6,902.19,66.2
2023-03-22,2023,San Cayetano,SC-01,Eureka,11004.0,7631.0,1637.0,1736.0,5,Primera,Mañana,Línea 3,424.0,4.5,712.66,69.3
2023-03-29,2023,San Cayetano,SC-01,Eureka,10478.0,7257.0,1775.0,1446.0,4,Extra,Mañana,Línea 2,403.0,4.5,614.54,69.3
2023-04-05,2023,San Cayetano,SC-01,Eureka,35346.0,25000.0,6042.0,4304.0,3,Primera,Tarde,Línea 3,1389.0,12.2,2417.25,70.7
2023-04-12,2023,San Cayetano,SC-01,Eureka,35375.0,26791.0,5667.0,2917.0,4,Primera,Mañana,Línea 2,1488.0,16.3,2573.94,75.7
2023-04-19,2023,San Cayetano,SC-01,Eureka,32866.0,23947.0,5061.0,3858.0,4,Primera,Mañana,Línea 1,1330.0,13.8,2126.06,72.9
2023-04-26,2023,San Cayetano,SC-01,Eureka,30103.0,20886.0,4694.0,4523.0,3,Primera,Tarde,Línea 2,1160.0,12.3,2467.57,69.4
2023-05-03,2023,San Cayetano,SC-01,Eureka,41161.0,31781.0,5064.0,4316.0,3,Extra,Tarde,Línea 3,1766.0,21.0,2821.57,77.2
2023-05-10,2023,San Cayetano,SC-01,Eureka,45983.0,34141.0,6499.0,5343.0,5,Primera,Tarde,Línea 2,1897.0,16.3,3709.59,74.2
2023-05-17,2023,San Cayetano,SC-01,Eureka,15861.0,11904.0,2012.0,1945.0,4,Primera,Tarde,Línea 3,661.0,6.0,1280.95,75.1
2023-05-17,2023,San Cayetano,SC-01,Eureka,32312.0,24201.0,4441.0,3670.0,6,Segunda,Tarde,Línea 1,1344.0,14.0,2411.44,74.9
2023-05-24,2023,San Cayetano,SC-01,Eureka,9403.0,7124.0,1372.0,907.0,5,Extra,Mañana,Línea 2,396.0,4.5,636.92,75.8
2023-05-24,2023,San Cayetano,SC-01,Eureka,38642.0,31678.0,4388.0,2576.0,4,Extra,Tarde,Línea 2,1760.0,17.6,2885.76,82.0
2023-05-31,2023,San Cayetano,SC-01,Eureka,46672.0,35283.0,6970.0,4419.0,4,Primera,Mañana,Línea 1,1960.0,21.1,3571.89,75.6
2023-06-07,2023,San Cayetano,SC-01,Eureka,47071.0,35008.0,7535.0,4528.0,5,Primera,Tarde,Línea 2,1945.0,20.0,3627.12,74.4
2023-06-14,2023,San Cayetano,SC-01,Eureka,39585.0,28392.0,6717.0,4476.0,3,Primera,Noche,Línea 2,1577.0,18.0,2509.1,71.7
2023-06-21,2023,San Cayetano,SC-01,Eureka,40626.0,28129.0,7472.0,5025.0,6,Primera,Noche,Línea 2,1563.0,15.5,3198.17,69.2
2023-06-28,2023,San Cayetano,SC-01,Eureka,7729.0,6027.0,1087.0,615.0,4,Segunda,Noche,Línea 3,335.0,4.5,517.29,78.0
2023-06-28,2023,San Cayetano,SC-01,Eureka,42782.0,30310.0,7477.0,4995.0,3,Primera,Noche,Línea 1,1684.0,19.2,3473.97,70.8
2023-07-05,2023,San Cayetano,SC-01,Eureka,43142.0,32031.0,6175.0,4936.0,4,Extra,Tarde,Línea 2,1780.0,15.6,3503.08,74.2
2023-07-12,2023,San Cayetano,SC-01,Eureka,35722.0,29070.0,4191.0,2461.0,4,Primera,Tarde,Línea 3,1615.0,15.0,2116.16,81.4
2023-07-19,2023,San Cayetano,SC-01,Eureka,36869.0,28455.0,4939.0,3475.0,5,Primera,Mañana,Línea 2,1581.0,17.4,2572.88,77.2
2023-07-26,2023,San Cayetano,SC-01,Eureka,43850.0,32097.0,6824.0,4929.0,4,Segunda,Mañana,Línea 3,1783.0,15.2,2797.56,73.2
2023-08-02,2023,San Cayetano,SC-01,Eureka,28837.0,20126.0,4838.0,3873.0,3,Primera,Mañana,Línea 3,1118.0,13.7,2141.0,69.8
2023-08-09,2023,San Cayetano,SC-01,Eureka,30401.0,22205.0,5069.0,3127.0,4,Primera,Tarde,Línea 2,1234.0,15.6,2378.92,73.0
2023-08-16,2023,San Cayetano,SC-01,Eureka,34296.0,26342.0,4334.0,3620.0,6,Extra,Noche,Línea 2,1463.0,12.6,2048.98,76.8
2023-08-23,2023,San Cayetano,SC-01,Eureka,35733.0,27563.0,4466.0,3704.0,5,Extra,Mañana,Línea 2,1531.0,17.1,2277.27,77.1
2023-08-30,2023,San Cayetano,SC-01,Eureka,35333.0,28466.0,4846.0,2021.0,5,Primera,Noche,Línea 1,1581.0,18.2,2360.25,80.6
2023-09-06,2023,San Cayetano,SC-01,Eureka,21132.0,14804.0,3441.0,2887.0,4,Primera,Tarde,Línea 3,822.0,7.5,1660.97,70.1
2023-09-13,2023,San Cayetano,SC-01,Eureka,24468.0,17291.0,4114.0,3063.0,4,Segunda,Tarde,Línea 3,961.0,10.6,1454.91,70.7
2023-09-20,2023,San Cayetano,SC-01,Eureka,21221.0,14557.0,3714.0,2950.0,2,Segunda,Tarde,Línea 3,809.0,7.4,1385.69,68.6
2023-09-27,2023,San Cayetano,SC-01,Eureka,21823.0,15409.0,3463.0,2951.0,5,Segunda,Mañana,Línea 1,856.0,8.0,1628.65,70.6
2023-10-04,2023,San Cayetano,SC-01,Eureka,11293.0,8200.0,1932.0,1161.0,5,Primera,Tarde,Línea 1,456.0,5.4,858.76,72.6
2023-10-11,2023,San Cayetano,SC-01,Eureka,10989.0,8122.0,1640.0,1227.0,5,Primera,Tarde,Línea 2,451.0,4.9,790.15,73.9
2023-10-18,2023,San Cayetano,SC-01,Eureka,11613.0,8212.0,1656.0,1745.0,7,Primera,Mañana,Línea 2,456.0,5.2,810.68,70.7
2023-10-25,2023,San Cayetano,SC-01,Eureka,11014.0,8326.0,1598.0,1090.0,3,Primera,Tarde,Línea 3,463.0,5.1,707.04,75.6
2023-11-01,2023,San Cayetano,SC-01,Eureka,3968.0,2638.0,734.0,596.0,5,Primera,Tarde,Línea 3,147.0,4.5,303.26,66.5
2023-11-08,2023,San Cayetano,SC-01,Eureka,3420.0,2353.0,616.0,451.0,5,Primera,Mañana,Línea 1,131.0,4.5,251.42,68.8
2023-11-15,2023,San Cayetano,SC-01,Eureka,3737.0,2550.0,567.0,620.0,4,Primera,Noche,Línea 1,142.0,4.5,242.99,68.2
2023-11-22,2023,San Cayetano,SC-01,Eureka,3618.0,2431.0,649.0,538.0,3,Segunda,Mañana,Línea 2,135.0,4.5,224.03,67.2
2023-11-29,2023,San Cayetano,SC-01,Eureka,3593.0,2450.0,601.0,542.0,4,Primera,Tarde,Línea 2,136.0,4.5,264.41,68.2
2023-03-01,2023,San Cayetano,SC-02,Lisbon,8776.0,5716.0,1610.0,1450.0,5,Primera,Tarde,Línea 2,318.0,4.5,532.68,65.1
2023-03-08,2023,San Cayetano,SC-02,Lisbon,8969.0,5515.0,1663.0,1791.0,3,Extra,Tarde,Línea 1,306.0,4.5,651.59,61.5
2023-03-15,2023,San Cayetano,SC-02,Lisbon,8749.0,5333.0,1542.0,1874.0,6,Segunda,Tarde,Línea 1,296.0,4.5,565.21,61.0
2023-03-22,2023,San Cayetano,SC-02,Lisbon,7975.0,5048.0,1318.0,1609.0,7,Segunda,Tarde,Línea 3,280.0,4.5,601.38,63.3
2023-03-29,2023,San Cayetano,SC-02,Lisbon,9348.0,5804.0,1936.0,1608.0,3,Segunda,Noche,Línea 1,322.0,4.5,726.57,62.1
2023-04-05,2023,San Cayetano,SC-02,Lisbon,21861.0,14730.0,4164.0,2967.0,6,Primera,Mañana,Línea 3,818.0,7.1,1498.33,67.4
2023-04-12,2023,San Cayetano,SC-02,Lisbon,20080.0,12916.0,3896.0,3268.0,4,Extra,Tarde,Línea 1,718.0,6.8,1386.01,64.3
2023-04-19,2023,San Cayetano,SC-02,Lisbon,24393.0,16695.0,4230.0,3468.0,4,Primera,Mañana,Línea 1,928.0,10.3,1722.33,68.4
2023-04-26,2023,San Cayetano,SC-02,Lisbon,21141.0,14029.0,3570.0,3542.0,4,Primera,Noche,Línea 1,779.0,8.0,1406.44,66.4
2023-05-03,2023,San Cayetano,SC-02,Lisbon,37650.0,24932.0,6307.0,6411.0,5,Primera,Tarde,Línea 2,1385.0,16.7,2776.02,66.2
2023-05-10,2023,San Cayetano,SC-02,Lisbon,37782.0,26826.0,6589.0,4367.0,4,Primera,Mañana,Línea 2,1490.0,13.1,2598.53,71.0
2023-05-17,2023,San Cayetano,SC-02,Lisbon,37396.0,26622.0,5564.0,5210.0,5,Primera,Tarde,Línea 3,1479.0,15.6,2921.83,71.2
2023-05-24,2023,San Cayetano,SC-02,Lisbon,32010.0,22414.0,5274.0,4322.0,4,Extra,Mañana,Línea 2,1245.0,14.5,1934.85,70.0
2023-05-31,2023,San Cayetano,SC-02,Lisbon,28502.0,19429.0,4627.0,4446.0,5,Segunda,Tarde,Línea 2,1079.0,10.8,1715.61,68.2
2023-06-07,2023,San Cayetano,SC-02,Lisbon,42361.0,30689.0,6034.0,5638.0,7,Primera,Tarde,Línea 2,1705.0,19.9,2644.26,72.4
2023-06-14,2023,San Cayetano,SC-02,Lisbon,36779.0,25649.0,6488.0,4642.0,3,Primera,Mañana,Línea 3,1425.0,15.6,2441.79,69.7
2023-06-21,2023,San Cayetano,SC-02,Lisbon,42790.0,29104.0,6428.0,7258.0,3,Primera,Tarde,Línea 3,1617.0,15.1,3124.34,68.0
2023-06-28,2023,San Cayetano,SC-02,Lisbon,42756.0,28585.0,7138.0,7033.0,4,Extra,Tarde,Línea 3,1588.0,19.1,2613.1,66.9
2023-07-05,2023,San Cayetano,SC-02,Lisbon,41136.0,29237.0,7317.0,4582.0,7,Segunda,Mañana,Línea 1,1624.0,15.7,2567.64,71.1
2023-07-12,2023,San Cayetano,SC-02,Lisbon,34959.0,25928.0,5619.0,3412.0,4,Extra,Mañana,Línea 2,1440.0,13.6,2727.75,74.2
2023-07-19,2023,San Cayetano,SC-02,Lisbon,35962.0,26111.0,6059.0,3792.0,5,Segunda,Noche,Línea 2,1451.0,16.2,2638.56,72.6
2023-07-26,2023,San Cayetano,SC-02,Lisbon,41116.0,28657.0,6185.0,6274.0,3,Segunda,Noche,Línea 3,1592.0,14.9,2558.29,69.7
2023-08-02,2023,San Cayetano,SC-02,Lisbon,28298.0,18945.0,5353.0,4000.0,5,Primera,Tarde,Línea 3,1052.0,12.2,1739.24,66.9
2023-08-09,2023,San Cayetano,SC-02,Lisbon,26987.0,17544.0,4454.0,4989.0,6,Primera,Mañana,Línea 1,975.0,9.3,1949.77,65.0
2023-08-16,2023,San Cayetano,SC-02,Lisbon,30431.0,21237.0,4911.0,4283.0,6,Extra,Mañana,Línea 1,1180.0,12.5,2483.72,69.8
2023-08-23,2023,San Cayetano,SC-02,Lisbon,33802.0,23753.0,5139.0,4910.0,5,Extra,Tarde,Línea 3,1320.0,11.5,2176.05,70.3
2023-08-30,2023,San Cayetano,SC-02,Lisbon,31667.0,20017.0,6042.0,5608.0,6,Primera,Tarde,Línea 3,1112.0,9.7,1964.94,63.2
2023-09-06,2023,San Cayetano,SC-02,Lisbon,20460.0,13560.0,3412.0,3488.0,3,Primera,Noche,Línea 2,753.0,8.8,1335.83,66.3
2023-09-13,2023,San Cayetano,SC-02,Lisbon,17645.0,11796.0,2771.0,3078.0,5,Primera,Noche,Línea 2,655.0,6.9,1360.32,66.9
2023-09-20,2023,San Cayetano,SC-02,Lisbon,20728.0,13067.0,3502.0,4159.0,5,Segunda,Mañana,Línea 3,726.0,8.6,1661.75,63.0
2023-09-27,2023,San Cayetano,SC-02,Lisbon,22960.0,15442.0,4083.0,3435.0,6,Primera,Noche,Línea 2,858.0,8.6,1704.8,67.3
2023-10-04,2023,San Cayetano,SC-02,Lisbon,8242.0,5385.0,1488.0,1369.0,4,Segunda,Mañana,Línea 1,299.0,4.5,674.19,65.3
2023-10-11,2023,San Cayetano,SC-02,Lisbon,9278.0,5810.0,1794.0,1674.0,6,Primera,Noche,Línea 3,323.0,4.5,757.59,62.6
2023-10-18,2023,San Cayetano,SC-02,Lisbon,10263.0,6409.0,2034.0,1820.0,5,Segunda,Tarde,Línea 2,356.0,4.5,689.55,62.4
2023-10-25,2023,San Cayetano,SC-02,Lisbon,9888.0,6254.0,1799.0,1835.0,3,Primera,Mañana,Línea 1,347.0,4.5,754.37,63.2
2023-11-01,2023,San Cayetano,SC-02,Lisbon,3315.0,2033.0,663.0,619.0,6,Segunda,Tarde,Línea 3,113.0,4.5,197.62,61.3
2023-11-08,2023,San Cayetano,SC-02,Lisbon,3320.0,2016.0,657.0,647.0,5,Primera,Tarde,Línea 2,112.0,4.5,213.05,60.7
2023-11-15,2023,San Cayetano,SC-02,Lisbon,3001.0,1939.0,498.0,564.0,5,Segunda,Tarde,Línea 3,108.0,4.5,190.99,64.6
2023-11-22,2023,San Cayetano,SC-02,Lisbon,2940.0,1689.0,608.0,643.0,6,Primera,Noche,Línea 2,94.0,4.5,171.71,57.4
2023-11-29,2023,San Cayetano,SC-02,Lisbon,3419.0,2027.0,696.0,696.0,7,Segunda,Noche,Línea 1,113.0,4.5,273.45,59.3
2023-03-01,2023,San Cayetano,SC-03,Génova,7309.0,3902.0,1472.0,1935.0,6,Primera,Mañana,Línea 2,217.0,4.5,593.08,53.4
2023-03-08,2023,San Cayetano,SC-03,Génova,7013.0,3842.0,1572.0,1599.0,6,Segunda,Tarde,Línea 2,213.0,4.5,421.63,54.8
2023-03-15,2023,San Cayetano,SC-03,Génova,7117.0,3861.0,1554.0,1702.0,4,Segunda,Tarde,Línea 2,214.0,4.5,441.23,54.3
2023-03-22,2023,San Cayetano,SC-03,Génova,7304.0,3992.0,1418.0,1894.0,5,Segunda,Noche,Línea 1,222.0,4.5,525.44,54.7
