fecha,campaña,finca,lote,variedad,hectareas,encargado,produccion_estimada_kg,produccion_real_kg,kg_cosechados,kg_pendientes,costo_por_ha,costo_total_lote,estado_cosecha,rendimiento_kg_ha
2024-09-06,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1019940.0,142326.0,2082458.0,62473740.0,Finalizando,33998.0
2024-09-13,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1047844.0,114422.0,2082458.0,62473740.0,Finalizando,34928.1
2024-09-20,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1073215.0,89051.0,2082458.0,62473740.0,Finalizando,35773.8
2024-09-27,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1095888.0,66378.0,2082458.0,62473740.0,Finalizando,36529.6
2024-10-04,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1107493.0,54773.0,2082458.0,62473740.0,Finalizando,36916.4
2024-10-11,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1118787.0,43479.0,2082458.0,62473740.0,Finalizando,37292.9
2024-10-18,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1130875.0,31391.0,2082458.0,62473740.0,Finalizando,37695.8
2024-10-25,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1140733.0,21533.0,2082458.0,62473740.0,Finalizando,38024.4
2024-11-01,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1145178.0,17088.0,2082458.0,62473740.0,Completado,38172.6
2024-11-08,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1149354.0,12912.0,2082458.0,62473740.0,Completado,38311.8
2024-11-15,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1154047.0,8219.0,2082458.0,62473740.0,Completado,38468.2
2024-11-22,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1157978.0,4288.0,2082458.0,62473740.0,Completado,38599.3
2024-11-29,2024,El Paraíso,EP-02,Eureka,30,Miguel Flores,1207579.0,1162266.0,1162266.0,0.0,2082458.0,62473740.0,Completado,38742.2
2024-03-01,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,7837.0,737534.0,2334177.0,51351894.0,En cosecha,356.2
2024-03-08,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,14269.0,731102.0,2334177.0,51351894.0,En cosecha,648.6
2024-03-15,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,21830.0,723541.0,2334177.0,51351894.0,En cosecha,992.3
2024-03-22,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,28872.0,716499.0,2334177.0,51351894.0,En cosecha,1312.4
2024-03-29,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,36518.0,708853.0,2334177.0,51351894.0,En cosecha,1659.9
2024-04-05,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,53544.0,691827.0,2334177.0,51351894.0,En cosecha,2433.8
2024-04-12,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,75397.0,669974.0,2334177.0,51351894.0,En cosecha,3427.1
2024-04-19,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,97847.0,647524.0,2334177.0,51351894.0,En cosecha,4447.6
2024-04-26,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,120269.0,625102.0,2334177.0,51351894.0,En cosecha,5466.8
2024-05-03,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,150370.0,595001.0,2334177.0,51351894.0,En cosecha,6835.0
2024-05-10,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,175314.0,570057.0,2334177.0,51351894.0,En cosecha,7968.8
2024-05-17,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,205486.0,539885.0,2334177.0,51351894.0,En cosecha,9340.3
2024-05-24,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,229551.0,515820.0,2334177.0,51351894.0,En cosecha,10434.1
2024-05-31,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,253596.0,491775.0,2334177.0,51351894.0,En cosecha,11527.1
2024-06-07,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,283570.0,461801.0,2334177.0,51351894.0,En cosecha,12889.5
2024-06-14,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,315094.0,430277.0,2334177.0,51351894.0,En cosecha,14322.5
2024-06-21,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,349266.0,396105.0,2334177.0,51351894.0,En cosecha,15875.7
2024-06-28,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,382619.0,362752.0,2334177.0,51351894.0,En cosecha,17391.8
2024-07-05,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,413453.0,331918.0,2334177.0,51351894.0,En cosecha,18793.3
2024-07-12,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,442684.0,302687.0,2334177.0,51351894.0,En cosecha,20122.0
2024-07-19,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,478650.0,266721.0,2334177.0,51351894.0,En cosecha,21756.8
2024-07-26,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,509300.0,236071.0,2334177.0,51351894.0,En cosecha,23150.0
2024-08-02,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,534124.0,211247.0,2334177.0,51351894.0,En cosecha,24278.4
2024-08-09,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,556795.0,188576.0,2334177.0,51351894.0,Finalizando,25308.9
2024-08-16,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,584188.0,161183.0,2334177.0,51351894.0,Finalizando,26554.0
2024-08-23,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,610825.0,134546.0,2334177.0,51351894.0,Finalizando,27764.8
2024-08-30,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,633924.0,111447.0,2334177.0,51351894.0,Finalizando,28814.7
2024-09-06,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,648701.0,96670.0,2334177.0,51351894.0,Finalizando,29486.4
2024-09-13,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,666475.0,78896.0,2334177.0,51351894.0,Finalizando,30294.3
2024-09-20,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,684119.0,61252.0,2334177.0,51351894.0,Finalizando,31096.3
2024-09-27,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,699853.0,45518.0,2334177.0,51351894.0,Finalizando,31811.5
2024-10-04,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,708660.0,36711.0,2334177.0,51351894.0,Finalizando,32211.8
2024-10-11,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,715622.0,29749.0,2334177.0,51351894.0,Finalizando,32528.3
2024-10-18,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,723233.0,22138.0,2334177.0,51351894.0,Finalizando,32874.2
2024-10-25,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,732024.0,13347.0,2334177.0,51351894.0,Finalizando,33273.8
2024-11-01,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,734597.0,10774.0,2334177.0,51351894.0,Completado,33390.8
2024-11-08,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,737341.0,8030.0,2334177.0,51351894.0,Completado,33515.5
2024-11-15,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,739897.0,5474.0,2334177.0,51351894.0,Completado,33631.7
2024-11-22,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,742356.0,3015.0,2334177.0,51351894.0,Completado,33743.5
2024-11-29,2024,El Paraíso,EP-03,Lisbon,22,Miguel Flores,816106.0,745371.0,745371.0,0.0,2334177.0,51351894.0,Completado,33880.5
2024-03-01,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,4394.0,531627.0,1817867.0,32721606.0,En cosecha,244.1
2024-03-08,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,9462.0,526559.0,1817867.0,32721606.0,En cosecha,525.7
2024-03-15,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,13998.0,522023.0,1817867.0,32721606.0,En cosecha,777.7
2024-03-22,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,19207.0,516814.0,1817867.0,32721606.0,En cosecha,1067.1
2024-03-29,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,23353.0,512668.0,1817867.0,32721606.0,En cosecha,1297.4
2024-04-05,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,37431.0,498590.0,1817867.0,32721606.0,En cosecha,2079.5
2024-04-12,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,51162.0,484859.0,1817867.0,32721606.0,En cosecha,2842.3
2024-04-19,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,64872.0,471149.0,1817867.0,32721606.0,En cosecha,3604.0
2024-04-26,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,78860.0,457161.0,1817867.0,32721606.0,En cosecha,4381.1
2024-05-03,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,98871.0,437150.0,1817867.0,32721606.0,En cosecha,5492.8
2024-05-10,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,118139.0,417882.0,1817867.0,32721606.0,En cosecha,6563.3
2024-05-17,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,134676.0,401345.0,1817867.0,32721606.0,En cosecha,7482.0
2024-05-24,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,150669.0,385352.0,1817867.0,32721606.0,En cosecha,8370.5
2024-05-31,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,171562.0,364459.0,1817867.0,32721606.0,En cosecha,9531.2
2024-06-07,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,193727.0,342294.0,1817867.0,32721606.0,En cosecha,10762.6
2024-06-14,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,217036.0,318985.0,1817867.0,32721606.0,En cosecha,12057.6
2024-06-21,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,238341.0,297680.0,1817867.0,32721606.0,En cosecha,13241.2
2024-06-28,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,257328.0,278693.0,1817867.0,32721606.0,En cosecha,14296.0
2024-07-05,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,277098.0,258923.0,1817867.0,32721606.0,En cosecha,15394.3
2024-07-12,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,300570.0,235451.0,1817867.0,32721606.0,En cosecha,16698.3
2024-07-19,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,322356.0,213665.0,1817867.0,32721606.0,En cosecha,17908.7
2024-07-26,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,342623.0,193398.0,1817867.0,32721606.0,En cosecha,19034.6
2024-08-02,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,361708.0,174313.0,1817867.0,32721606.0,En cosecha,20094.9
2024-08-09,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,378363.0,157658.0,1817867.0,32721606.0,En cosecha,21020.2
2024-08-16,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,397960.0,138061.0,1817867.0,32721606.0,Finalizando,22108.9
2024-08-23,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,415780.0,120241.0,1817867.0,32721606.0,Finalizando,23098.9
2024-08-30,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,436602.0,99419.0,1817867.0,32721606.0,Finalizando,24255.7
2024-09-06,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,448794.0,87227.0,1817867.0,32721606.0,Finalizando,24933.0
2024-09-13,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,461541.0,74480.0,1817867.0,32721606.0,Finalizando,25641.2
2024-09-20,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,472587.0,63434.0,1817867.0,32721606.0,Finalizando,26254.8
2024-09-27,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,483865.0,52156.0,1817867.0,32721606.0,Finalizando,26881.4
2024-10-04,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,489560.0,46461.0,1817867.0,32721606.0,Finalizando,27197.8
2024-10-11,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,495408.0,40613.0,1817867.0,32721606.0,Finalizando,27522.7
2024-10-18,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,501466.0,34555.0,1817867.0,32721606.0,Finalizando,27859.2
2024-10-25,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,506985.0,29036.0,1817867.0,32721606.0,Finalizando,28165.8
2024-11-01,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,509142.0,26879.0,1817867.0,32721606.0,Finalizando,28285.7
2024-11-08,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,511399.0,24622.0,1817867.0,32721606.0,Finalizando,28411.1
2024-11-15,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,513608.0,22413.0,1817867.0,32721606.0,Finalizando,28533.8
2024-11-22,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,515369.0,20652.0,1817867.0,32721606.0,Finalizando,28631.6
2024-11-29,2024,El Paraíso,EP-04,Génova,18,Miguel Flores,527459.0,536021.0,517396.0,18625.0,1817867.0,32721606.0,Finalizando,28744.2
2024-03-01,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,16970.0,1400800.0,2370264.0,94810560.0,En cosecha,424.2
2024-03-08,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,33261.0,1384509.0,2370264.0,94810560.0,En cosecha,831.5
2024-03-15,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,46937.0,1370833.0,2370264.0,94810560.0,En cosecha,1173.4
2024-03-22,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,62120.0,1355650.0,2370264.0,94810560.0,En cosecha,1553.0
2024-03-29,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,78211.0,1339559.0,2370264.0,94810560.0,En cosecha,1955.3
2024-04-05,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,115475.0,1302295.0,2370264.0,94810560.0,En cosecha,2886.9
2024-04-12,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,156052.0,1261718.0,2370264.0,94810560.0,En cosecha,3901.3
2024-04-19,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,192627.0,1225143.0,2370264.0,94810560.0,En cosecha,4815.7
2024-04-26,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,229773.0,1187997.0,2370264.0,94810560.0,En cosecha,5744.3
2024-05-03,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,285875.0,1131895.0,2370264.0,94810560.0,En cosecha,7146.9
2024-05-10,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,337435.0,1080335.0,2370264.0,94810560.0,En cosecha,8435.9
2024-05-17,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,396469.0,1021301.0,2370264.0,94810560.0,En cosecha,9911.7
2024-05-24,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,457600.0,960170.0,2370264.0,94810560.0,En cosecha,11440.0
2024-05-31,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,520640.0,897130.0,2370264.0,94810560.0,En cosecha,13016.0
2024-06-07,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,575897.0,841873.0,2370264.0,94810560.0,En cosecha,14397.4
2024-06-14,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,630565.0,787205.0,2370264.0,94810560.0,En cosecha,15764.1
2024-06-21,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,684100.0,733670.0,2370264.0,94810560.0,En cosecha,17102.5
2024-06-28,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,747218.0,670552.0,2370264.0,94810560.0,En cosecha,18680.5
2024-07-05,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,806828.0,610942.0,2370264.0,94810560.0,En cosecha,20170.7
2024-07-12,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,855180.0,562590.0,2370264.0,94810560.0,En cosecha,21379.5
2024-07-19,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,918623.0,499147.0,2370264.0,94810560.0,En cosecha,22965.6
2024-07-26,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,967315.0,450455.0,2370264.0,94810560.0,En cosecha,24182.9
2024-08-02,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1013277.0,404493.0,2370264.0,94810560.0,En cosecha,25331.9
2024-08-09,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1061501.0,356269.0,2370264.0,94810560.0,Finalizando,26537.5
2024-08-16,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1111909.0,305861.0,2370264.0,94810560.0,Finalizando,27797.7
2024-08-23,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1160201.0,257569.0,2370264.0,94810560.0,Finalizando,29005.0
2024-08-30,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1209675.0,208095.0,2370264.0,94810560.0,Finalizando,30241.9
2024-09-06,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1239114.0,178656.0,2370264.0,94810560.0,Finalizando,30977.8
2024-09-13,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1272919.0,144851.0,2370264.0,94810560.0,Finalizando,31823.0
2024-09-20,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1299977.0,117793.0,2370264.0,94810560.0,Finalizando,32499.4
2024-09-27,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1334516.0,83254.0,2370264.0,94810560.0,Finalizando,33362.9
2024-10-04,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1348848.0,68922.0,2370264.0,94810560.0,Finalizando,33721.2
2024-10-11,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1364311.0,53459.0,2370264.0,94810560.0,Finalizando,34107.8
2024-10-18,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1378242.0,39528.0,2370264.0,94810560.0,Finalizando,34456.1
2024-10-25,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1392976.0,24794.0,2370264.0,94810560.0,Finalizando,34824.4
2024-11-01,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1398240.0,19530.0,2370264.0,94810560.0,Completado,34956.0
2024-11-08,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1403823.0,13947.0,2370264.0,94810560.0,Completado,35095.6
2024-11-15,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1408398.0,9372.0,2370264.0,94810560.0,Completado,35209.9
2024-11-22,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1412939.0,4831.0,2370264.0,94810560.0,Completado,35323.5
2024-11-29,2024,Río Ancho,RA-01,Eureka,40,Juan Nieva,1522085.0,1417770.0,1417770.0,0.0,2370264.0,94810560.0,Completado,35444.2
2024-03-01,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,13621.0,1269139.0,1810026.0,68780988.0,En cosecha,358.4
2024-03-08,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,26754.0,1256006.0,1810026.0,68780988.0,En cosecha,704.1
2024-03-15,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,39289.0,1243471.0,1810026.0,68780988.0,En cosecha,1033.9
2024-03-22,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,52038.0,1230722.0,1810026.0,68780988.0,En cosecha,1369.4
2024-03-29,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,65396.0,1217364.0,1810026.0,68780988.0,En cosecha,1720.9
2024-04-05,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,96144.0,1186616.0,1810026.0,68780988.0,En cosecha,2530.1
2024-04-12,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,134520.0,1148240.0,1810026.0,68780988.0,En cosecha,3540.0
2024-04-19,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,172681.0,1110079.0,1810026.0,68780988.0,En cosecha,4544.2
2024-04-26,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,207620.0,1075140.0,1810026.0,68780988.0,En cosecha,5463.7
2024-05-03,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,250989.0,1031771.0,1810026.0,68780988.0,En cosecha,6605.0
2024-05-10,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,301158.0,981602.0,1810026.0,68780988.0,En cosecha,7925.2
2024-05-17,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,342727.0,940033.0,1810026.0,68780988.0,En cosecha,9019.1
2024-05-24,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,383707.0,899053.0,1810026.0,68780988.0,En cosecha,10097.6
2024-05-31,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,427900.0,854860.0,1810026.0,68780988.0,En cosecha,11260.5
2024-06-07,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,481054.0,801706.0,1810026.0,68780988.0,En cosecha,12659.3
2024-06-14,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,540685.0,742075.0,1810026.0,68780988.0,En cosecha,14228.6
2024-06-21,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,598063.0,684697.0,1810026.0,68780988.0,En cosecha,15738.5
2024-06-28,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,655689.0,627071.0,1810026.0,68780988.0,En cosecha,17255.0
2024-07-05,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,707764.0,574996.0,1810026.0,68780988.0,En cosecha,18625.4
2024-07-12,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,758580.0,524180.0,1810026.0,68780988.0,En cosecha,19962.6
2024-07-19,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,809793.0,472967.0,1810026.0,68780988.0,En cosecha,21310.3
2024-07-26,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,870760.0,412000.0,1810026.0,68780988.0,En cosecha,22914.7
2024-08-02,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,907715.0,375045.0,1810026.0,68780988.0,En cosecha,23887.2
2024-08-09,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,955183.0,327577.0,1810026.0,68780988.0,Finalizando,25136.4
2024-08-16,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,998985.0,283775.0,1810026.0,68780988.0,Finalizando,26289.1
2024-08-23,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1041007.0,241753.0,1810026.0,68780988.0,Finalizando,27394.9
2024-08-30,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1086672.0,196088.0,1810026.0,68780988.0,Finalizando,28596.6
2024-09-06,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1115226.0,167534.0,1810026.0,68780988.0,Finalizando,29348.1
2024-09-13,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1147073.0,135687.0,1810026.0,68780988.0,Finalizando,30186.1
2024-09-20,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1179152.0,103608.0,1810026.0,68780988.0,Finalizando,31030.3
2024-09-27,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1207153.0,75607.0,1810026.0,68780988.0,Finalizando,31767.2
2024-10-04,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1219477.0,63283.0,1810026.0,68780988.0,Finalizando,32091.5
2024-10-11,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1233038.0,49722.0,1810026.0,68780988.0,Finalizando,32448.4
2024-10-18,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1247853.0,34907.0,1810026.0,68780988.0,Finalizando,32838.2
2024-10-25,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1259918.0,22842.0,1810026.0,68780988.0,Finalizando,33155.7
2024-11-01,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1264561.0,18199.0,1810026.0,68780988.0,Completado,33277.9
2024-11-08,2024,Río Ancho,RA-02,Lisbon,38,Juan Nieva,1265883.0,1282760.0,1269215.0,13545.0,1810026.0,68780988.0,Completado,33400.4
