fecha,campaña,pedido_id,finca,lote,variedad,cliente,destino,pais_provincia,canal,producto,calibre,calidad,kg_vendidos,cajas,precio_unitario_usd,importe_usd,tipo_cambio,importe_ars,margen_estimado,moneda,estado_cobro,estado_pedido
2024-06-21,2024,PED-2024-02583,La Esperanza,LE-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,5,Primera,19055.0,1059.0,0.3969,7563.65,930.19,7035631.59,0.3025,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02589,La Esperanza,LE-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Génova,4,Primera,18314.0,1017.0,0.3849,7049.41,946.73,6673887.93,0.2326,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02595,Los Álamos,LA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Lisbon,5,Primera,18447.0,1025.0,0.4146,7647.83,927.92,7096574.41,0.2369,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02598,Los Álamos,LA-03,Génova,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Génova,4,Extra,9887.0,549.0,0.4371,4321.36,972.06,4200621.2,0.3214,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02612,San Cayetano,SC-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,5,Extra,10447.0,580.0,0.4065,4247.18,936.48,3977399.13,0.2687,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02616,San Cayetano,SC-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Lisbon,5,Primera,17297.0,961.0,0.4147,7173.03,932.93,6691934.88,0.2615,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02573,El Paraíso,EP-03,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,2,Segunda,18131.0,1007.0,0.4179,7576.61,935.84,7090494.7,0.2393,USD,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02592,Los Álamos,LA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,2,Primera,21303.0,1184.0,0.4561,9716.45,964.3,9369572.74,0.1821,USD,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02601,Río Ancho,RA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,3,Extra,29148.0,1619.0,0.4407,12846.83,952.5,12236605.58,0.2436,USD,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02605,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,4,Primera,19908.0,1106.0,0.4072,8106.45,945.95,7668296.38,0.2736,USD,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02609,Río Ancho,RA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Génova,6,Primera,14191.0,788.0,0.3932,5579.48,980.3,5469564.24,0.2572,USD,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02619,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Génova,4,Segunda,11897.0,661.0,0.3993,4749.92,969.66,4605807.43,0.2701,USD,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02567,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,6,Primera,23249.0,1292.0,0.3778,8782.68,958.66,8419604.01,0.2648,USD,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02575,El Paraíso,EP-03,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Segunda,5523.0,307.0,0.0798,440.87,935.84,412583.78,0.0338,ARS,Vencido,Cumplido
2024-06-21,2024,PED-2024-02581,La Esperanza,LE-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Extra,4605.0,256.0,0.0811,373.39,954.02,356221.53,0.0645,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02585,La Esperanza,LE-02,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,6547.0,364.0,0.0789,516.71,930.19,480638.47,0.0794,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02588,La Esperanza,LE-03,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,5731.0,318.0,0.0788,451.76,966.31,436540.21,0.0621,ARS,Cobrado,Parcial
2024-06-21,2024,PED-2024-02591,La Esperanza,LE-04,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,5174.0,287.0,0.0772,399.63,946.73,378341.71,0.0878,ARS,Cobrado,Parcial
2024-06-21,2024,PED-2024-02600,Los Álamos,LA-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,4630.0,257.0,0.0825,382.0,972.06,371326.92,0.0381,ARS,Cobrado,Parcial
2024-06-21,2024,PED-2024-02604,Río Ancho,RA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Extra,7234.0,402.0,0.0798,576.92,952.5,549516.3,0.0717,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02608,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,9276.0,515.0,0.079,732.88,945.95,693267.84,0.043,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02611,Río Ancho,RA-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,6,Primera,8558.0,475.0,0.0714,611.36,980.3,599316.21,0.0543,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02618,San Cayetano,SC-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,6148.0,342.0,0.0792,487.07,932.93,454402.22,0.0889,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02621,San Cayetano,SC-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Segunda,4738.0,263.0,0.0712,337.47,969.66,327231.16,0.0746,ARS,Cobrado,Parcial
2024-06-21,2024,PED-2024-02569,El Paraíso,EP-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,5752.0,320.0,0.0705,405.57,958.66,388803.74,0.0598,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02572,El Paraíso,EP-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Extra,5681.0,316.0,0.0741,421.08,961.78,404986.32,0.0649,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02578,El Paraíso,EP-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,6,Extra,3920.0,218.0,0.0694,271.94,968.19,263289.59,0.0764,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02594,Los Álamos,LA-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Primera,4787.0,266.0,0.0754,360.96,964.3,348073.73,0.0843,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02597,Los Álamos,LA-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,5796.0,322.0,0.0714,413.73,927.92,383908.34,0.0534,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02615,San Cayetano,SC-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Extra,6578.0,365.0,0.0715,470.15,936.48,440286.07,0.0868,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02568,El Paraíso,EP-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,6,Primera,11467.0,637.0,0.2298,2635.28,958.66,2526337.52,0.1413,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02571,El Paraíso,EP-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,3,Extra,8291.0,461.0,0.2776,2301.92,961.78,2213940.62,0.2117,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02590,La Esperanza,LE-04,Génova,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Génova,4,Primera,5944.0,330.0,0.2599,1544.63,946.73,1462347.56,0.2071,ARS,Cobrado,Parcial
2024-06-21,2024,PED-2024-02603,Río Ancho,RA-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,3,Extra,9354.0,520.0,0.273,2553.97,952.5,2432656.42,0.1243,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02614,San Cayetano,SC-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Eureka,5,Extra,11332.0,630.0,0.2454,2780.93,936.48,2604285.33,0.201,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02580,La Esperanza,LE-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,5,Extra,7675.0,426.0,0.2064,1583.97,954.02,1511139.06,0.1721,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02596,Los Álamos,LA-02,Lisbon,Frutales del Norte SRL,Mercado Interno,Salta,Mercado Central,Limón Lisbon,5,Primera,8553.0,475.0,0.21,1796.51,927.92,1667017.56,0.1984,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02617,San Cayetano,SC-02,Lisbon,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Lisbon,5,Primera,7382.0,410.0,0.2058,1519.32,932.93,1417419.21,0.1507,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02574,El Paraíso,EP-03,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Lisbon,2,Segunda,7471.0,415.0,0.2309,1724.83,935.84,1614164.91,0.0998,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02593,Los Álamos,LA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,2,Primera,5806.0,323.0,0.2586,1501.5,964.3,1447896.45,0.1746,ARS,Pendiente,Cumplido
2024-06-21,2024,PED-2024-02599,Los Álamos,LA-03,Génova,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Génova,4,Extra,3937.0,219.0,0.2536,998.32,972.06,970426.94,0.1865,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02610,Río Ancho,RA-03,Génova,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Génova,6,Primera,6333.0,352.0,0.2314,1465.37,980.3,1436502.21,0.1251,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02577,El Paraíso,EP-04,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Génova,6,Extra,3122.0,173.0,0.2201,687.2,968.19,665340.17,0.1225,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02584,La Esperanza,LE-02,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,5,Primera,10151.0,564.0,0.228,2314.42,930.19,2152850.34,0.1773,ARS,Cobrado,Parcial
2024-06-21,2024,PED-2024-02587,La Esperanza,LE-03,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,4,Primera,7342.0,408.0,0.2207,1620.31,966.31,1565721.76,0.1474,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02607,Río Ancho,RA-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Lisbon,4,Primera,9733.0,541.0,0.2181,2122.9,945.95,2008157.26,0.1268,ARS,Cobrado,Cumplido
2024-06-21,2024,PED-2024-02620,San Cayetano,SC-03,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,4,Segunda,4691.0,261.0,0.2059,966.05,969.66,936740.04,0.1416,ARS,Pendiente,Parcial
2024-06-28,2024,PED-2024-02623,El Paraíso,EP-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,20748.0,1153.0,0.3576,7419.58,947.41,7029384.29,0.203,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02641,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Primera,3587.0,199.0,0.345,1237.48,956.08,1183129.88,0.2933,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02647,La Esperanza,LE-04,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,6,Segunda,15617.0,868.0,0.3146,4912.73,959.68,4714648.73,0.2256,USD,Cobrado,Parcial
2024-06-28,2024,PED-2024-02668,Río Ancho,RA-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,4,Extra,14634.0,813.0,0.3659,5355.19,940.36,5035806.47,0.3063,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02671,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,2,Primera,23959.0,1331.0,0.3614,8657.76,947.44,8202708.13,0.2512,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02627,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,3,Primera,15410.0,856.0,0.4091,6303.77,937.12,5907388.94,0.1848,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02633,El Paraíso,EP-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Génova,3,Segunda,9229.0,513.0,0.3831,3535.64,942.1,3330926.44,0.1643,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02637,La Esperanza,LE-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,5,Primera,23225.0,1290.0,0.4153,9644.39,936.65,9033417.89,0.2276,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02640,La Esperanza,LE-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,4,Primera,29294.0,1627.0,0.4001,11721.74,956.08,11206921.18,0.2815,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02650,Los Álamos,LA-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,667.0,37.0,0.4119,274.75,928.87,255207.03,0.2605,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02651,Los Álamos,LA-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,24096.0,1339.0,0.4018,9682.08,928.87,8993393.65,0.3057,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02661,Río Ancho,RA-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,23015.0,1279.0,0.3957,9105.94,928.13,8451496.09,0.1916,USD,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02674,San Cayetano,SC-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Lisbon,3,Segunda,19894.0,1105.0,0.4113,8181.52,946.07,7740290.63,0.2488,USD,Vencido,Cumplido
2024-06-28,2024,PED-2024-02626,El Paraíso,EP-02,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,3,Primera,16499.0,917.0,0.4252,7015.02,937.12,6573915.54,0.2494,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02636,La Esperanza,LE-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,5,Primera,2642.0,147.0,0.395,1043.59,936.65,977478.57,0.2895,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02644,La Esperanza,LE-03,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,4,Primera,23155.0,1286.0,0.4229,9792.68,948.0,9283460.64,0.2958,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02654,Los Álamos,LA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Lisbon,2,Primera,17987.0,999.0,0.4406,7924.85,948.3,7515135.26,0.2235,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02665,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,2,Segunda,23343.0,1297.0,0.4093,9553.65,953.03,9104915.06,0.1939,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02677,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Génova,6,Segunda,11940.0,663.0,0.391,4668.28,935.15,4365542.04,0.2057,USD,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02622,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,4,Extra,7087.0,394.0,0.3854,2731.29,947.41,2587651.46,0.3225,USD,Vencido,Cumplido
2024-06-28,2024,PED-2024-02630,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Programa Retail UE,Limón Lisbon,3,Extra,19044.0,1058.0,0.4222,8039.88,936.35,7528141.64,0.2708,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02657,Los Álamos,LA-03,Génova,Medifresh SA,Exportación,España,Trader Golfo,Limón Génova,5,Segunda,9202.0,511.0,0.3544,3261.44,953.37,3109359.05,0.1583,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02660,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,3,Primera,12667.0,704.0,0.3859,4887.92,928.13,4536625.19,0.3047,USD,Pendiente,Parcial
2024-06-28,2024,PED-2024-02664,Río Ancho,RA-02,Lisbon,Medifresh SA,Exportación,España,Trader Golfo,Limón Lisbon,2,Segunda,3407.0,189.0,0.3697,1259.55,953.03,1200388.94,0.2752,USD,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02629,El Paraíso,EP-02,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,7376.0,410.0,0.0831,612.86,937.12,574323.36,0.0874,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02632,El Paraíso,EP-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Extra,4430.0,246.0,0.0846,374.57,936.35,350728.62,0.0847,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02635,El Paraíso,EP-04,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Segunda,3551.0,197.0,0.0798,283.4,942.1,266991.14,0.0793,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02639,La Esperanza,LE-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,7579.0,421.0,0.0738,559.1,936.65,523681.02,0.0401,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02653,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,4894.0,272.0,0.0812,397.54,928.87,369262.98,0.0894,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02656,Los Álamos,LA-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,2,Primera,4714.0,262.0,0.0863,406.96,948.3,385920.17,0.0478,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02676,San Cayetano,SC-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Segunda,6191.0,344.0,0.0782,483.98,946.07,457878.96,0.0635,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02625,El Paraíso,EP-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,5593.0,311.0,0.0741,414.27,947.41,392483.54,0.0871,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02643,La Esperanza,LE-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,7482.0,416.0,0.073,545.82,956.08,521847.59,0.0769,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02646,La Esperanza,LE-03,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,6965.0,387.0,0.0743,517.49,948.0,490580.52,0.0689,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02649,La Esperanza,LE-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Segunda,5849.0,325.0,0.0631,369.35,959.68,354457.81,0.0481,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02659,Los Álamos,LA-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Segunda,4252.0,236.0,0.0657,279.56,953.37,266524.12,0.0829,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02663,Río Ancho,RA-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,8546.0,475.0,0.0746,637.21,928.13,591413.72,0.0638,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02667,Río Ancho,RA-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,2,Segunda,9093.0,505.0,0.068,618.74,953.03,589677.78,0.0853,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02670,Río Ancho,RA-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,4,Extra,7307.0,406.0,0.0721,527.11,940.36,495673.16,0.0789,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02673,San Cayetano,SC-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,2,Primera,5930.0,329.0,0.0766,454.01,947.44,430147.23,0.056,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02679,San Cayetano,SC-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Segunda,5061.0,281.0,0.0638,322.99,935.15,302044.1,0.068,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02624,El Paraíso,EP-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,4,Extra,6937.0,385.0,0.2632,1825.73,947.41,1729714.86,0.1412,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02645,La Esperanza,LE-03,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Lisbon,4,Primera,7495.0,416.0,0.2399,1797.78,948.0,1704295.44,0.1638,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02675,San Cayetano,SC-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Lisbon,3,Segunda,10279.0,571.0,0.2392,2458.35,946.07,2325771.18,0.1595,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02638,La Esperanza,LE-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,5,Primera,11843.0,658.0,0.2154,2550.55,936.65,2388972.66,0.2037,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02652,Los Álamos,LA-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,3,Primera,6317.0,351.0,0.2225,1405.56,928.87,1305582.52,0.2093,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02662,Río Ancho,RA-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,3,Primera,10614.0,590.0,0.2306,2447.14,928.13,2271264.05,0.1972,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02669,Río Ancho,RA-03,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Génova,4,Extra,5314.0,295.0,0.2136,1135.31,940.36,1067600.11,0.2098,ARS,Pendiente,Cumplido
2024-06-28,2024,PED-2024-02672,San Cayetano,SC-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,2,Primera,7343.0,408.0,0.2359,1732.45,947.44,1641392.43,0.2036,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02628,El Paraíso,EP-02,Eureka,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,3,Primera,10605.0,589.0,0.2339,2480.96,937.12,2324957.24,0.1967,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02631,El Paraíso,EP-03,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Lisbon,3,Extra,5645.0,314.0,0.2583,1458.24,936.35,1365423.02,0.1686,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02634,El Paraíso,EP-04,Génova,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,3,Segunda,3248.0,180.0,0.2357,765.62,942.1,721290.6,0.134,ARS,Cobrado,Parcial
2024-06-28,2024,PED-2024-02655,Los Álamos,LA-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Lisbon,2,Primera,4864.0,270.0,0.2566,1247.93,948.3,1183412.02,0.1684,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02658,Los Álamos,LA-03,Génova,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Génova,5,Segunda,5028.0,279.0,0.2286,1149.34,953.37,1095746.28,0.1361,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02642,La Esperanza,LE-02,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Eureka,4,Primera,10213.0,567.0,0.2324,2373.13,956.08,2268902.13,0.1716,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02648,La Esperanza,LE-04,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,6,Segunda,8242.0,458.0,0.1962,1617.02,959.68,1551821.75,0.1119,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02666,Río Ancho,RA-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,2,Segunda,13567.0,754.0,0.2318,3145.03,953.03,2997307.94,0.1481,ARS,Cobrado,Cumplido
2024-06-28,2024,PED-2024-02678,San Cayetano,SC-03,Génova,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,6,Segunda,6791.0,377.0,0.1887,1281.32,935.15,1198226.4,0.1264,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02694,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,2,Primera,18218.0,1012.0,0.3845,7004.75,962.16,6739690.26,0.2441,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02698,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,2,Primera,8305.0,461.0,0.3581,2973.82,920.68,2737936.6,0.2049,USD,Cobrado,Cumplido
